page|62
项目|附注|2019 年度|2018 年度
一、营业总收入||1,234,675,416.45|1,264,340,914.47
其中：营业收入|七、59|1,234,675,416.45|1,264,340,914.47
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,137,016,482.90|1,125,097,607.25
其中：营业成本|七、59|918,996,475.57|897,944,121.03
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|6,601,107.45|8,064,821.14
销售费用|七  、61|8,026,902.19|17,791,019.33
管理费用|七、62|106,491,413.25|113,317,494.60
研发费用|七、63|41,263,524.82|49,428,200.96
财务费用|七、64|55,637,059.62|38,551,950.19
其中：利息费用||55,762,659.38|37,866,856.99
利息收入||595,284.18|1,132,308.05
加：其他收益|七、65|3,584,308.12|965,824.21
投资收益（损失以“－”号填列）|七、66|34,970,152.40|34,190,897.92
其中：对联营企业和合营企业的投资收益||-5,867,887.47|-1,309,170.20
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、69|-26,282,749.10|
资产减值损失（损失以“-”号填列）|七、70|-45,695,577.62|-64,014,484.00
page|63
资产处置收益（损失以“－”号填列）|七、71|-319,989.56|3,568.96
三、营业利润（亏损以“－”号填列）||63,915,077.79|110,389,114.31
加：营业外收入|七、72|64,659,781.16|22,183,245.89
减：营业外支出|七、73|2,708,265.35|738,077.88
四、利润总额（亏损总额以“－”号填列）||125,866,593.60|131,834,282.32
减：所得税费用|七、74|33,454,456.82|18,662,438.61
五、净利润（净亏损以“－”号填列）||92,412,136.78|113,171,843.71
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||92,412,136.78|113,171,843.71
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||97,392,981.19|99,930,742.20
2.少数股东损益（净亏损以“-”号填列）||-4,980,844.41|13,241,101.51
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额|七、75|92,412,136.78|113,171,843.71
（一）归属于母公司所有者的综合收益总额||97,392,981.19|99,930,742.20
（二）归属于少数股东的综合收益总额||-4,980,844.41|13,241,101.51
八、每股收益：|||
（一）基本每股收益(元/股)||0.29|0.30
（二）稀释每股收益(元/股)||0.29|0.30
