page|108
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|391,250,695.88|459,122,190.53
其中：营业收入|七、61|391,250,695.88|459,122,190.53
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|358,817,049.30|396,158,782.81
其中：营业成本|七、61|233,863,414.42|291,858,386.41
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
page|109
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|2,881,387.90|2,503,156.69
销售费用|七、63|38,985,456.46|36,619,781.37
管理费用|七、64|38,164,220.72|33,386,309.33
研发费用|七、65|42,365,838.25|35,517,219.58
财务费用|七、66|2,556,731.55|-3,726,070.57
其中：利息费用||4,595,358.78|1,718,028.46
利息收入||2,098,315.25|5,732,709.97
加：其他收益|七、67|5,505,312.14|9,910,317.14
投资收益（损失以“－”号填列）|七、68|3,200,414.47|
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|1,206,045.73|
信用减值损失（损失以“-”号填列）|七、71|669,820.40|-3,423,361.21
资产减值损失（损失以“-”号填列）|七、72|-2,676,704.43|-1,849,219.12
资 产 处 置 收 益 （ 损 失 以“－”号填列）|七、73|42,678.58|
三、营业利润（亏损以“－”号填列）||40,381,213.47|67,601,144.53
加：营业外收入|七、74||1,838,044.60
减：营业外支出|七、75|1,035,737.37|119,383.73
四、利润总额（亏损总额以“－”号填列）||39,345,476.10|69,319,805.40
减：所得税费用|七、76|3,021,876.74|6,941,909.40
五 、 净 利 润 （ 净 亏 损 以 “ － ” 号 填列）||36,323,599.36|62,377,896.00
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||36,323,599.36|62,377,896.00
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||36,323,599.36|62,377,896.00
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||8,676,756.11|
page|110
（一）归属母公司所有者的其他综合收益的税后净额||8,676,756.11|
1．不能重分类进损益的其他综合收益||8,676,756.11|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||8,676,756.11|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||45,000,355.47|62,377,896.00
（一）归属于母公司所有者的综合收益总额||45,000,355.47|62,377,896.00
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.24|0.48
（二）稀释每股收益(元/股)||0.24|0.48
