page|93
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,582,027,212.42|1,933,239,289.69
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
page|94
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||121,642,940.80|139,418,362.74
收到其他与经营活动有关的现金||58,754,618.36|48,127,708.79
经营活动现金流入小计||1,762,424,771.58|2,120,785,361.22
购买商品、接受劳务支付的现金||874,600,161.67|1,081,898,505.55
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||502,927,998.16|487,139,082.12
支付的各项税费||46,890,522.81|94,914,447.24
支付其他与经营活动有关的现金||78,555,157.93|105,966,586.60
经营活动现金流出小计||1,502,973,840.57|1,769,918,621.51
经 营 活动 产生 的 现金 流量净额||259,450,931.01|350,866,739.71
二、投资活动产生的现金流量：|||
收回投资收到的现金||20,000,000.00|174,650,000.00
取得投资收益收到的现金||3,232,826.30|4,861,872.90
处置固定资产、无形资产和其他长期资产收回的现金净额||782,407.32|15,736,991.32
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||72,192,732.76|156,421,581.83
投资活动现金流入小计||96,207,966.38|351,670,446.05
购建固定资产、无形资产和其他长期资产支付的现金||111,337,936.50|372,169,015.78
投资支付的现金|||138,800,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||19,781,834.62|72,605,746.46
投资活动现金流出小计||131,119,771.12|583,574,762.24
投 资 活动 产生 的 现金 流量净额||-34,911,804.74|-231,904,316.19
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||283,124.00|1,113,822.00
page|95
其中：子公司吸收少数股东投资收到的现金||283,124.00|1,113,822.00
取得借款收到的现金||950,954,105.83|616,605,768.57
收到其他与筹资活动有关的现金||113,734,733.54|
筹资活动现金流入小计||1,064,971,963.37|617,719,590.57
偿还债务支付的现金||717,070,926.03|665,379,426.92
分配股利、利润或偿付利息支付的现金||155,587,500.58|39,491,137.62
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||288,697,202.28|114,298,620.07
筹资活动现金流出小计||1,161,355,628.89|819,169,184.61
筹 资 活动 产生 的 现金 流量净额||-96,383,665.52|-201,449,594.04
四、汇率变动对现金及现金等价物的影响||-71,435,092.13|19,293,213.86
五、现金及现金等价物净增加额||56,720,368.62|-63,193,956.66
加：期初现金及现金等价物余额||159,618,765.63|222,812,722.29
六、期末现金及现金等价物余额||216,339,134.25|159,618,765.63
