page|108
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|3,507,840,961.48|3,113,213,342.39
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|879,223.10|3,748,175.63
收到其他与经营活动有关的现金|185,907,580.01|149,775,783.30
经营活动现金流入小计|3,694,627,764.59|3,266,737,301.32
购买商品、接受劳务支付的现金|2,527,068,688.24|2,600,817,497.73
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
page|109
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|271,479,502.39|234,047,001.55
支付的各项税费|83,317,401.37|75,461,033.54
支付其他与经营活动有关的现金|237,181,199.41|207,370,242.50
经营活动现金流出小计|3,119,046,791.41|3,117,695,775.32
经营活动产生的现金流量净额|575,580,973.18|149,041,526.00
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|7,227.00|97,664.56
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|476,170,052.50|203,000,000.00
投资活动现金流入小计|476,177,279.50|203,097,664.56
购建固定资产、无形资产和其他长期资产支付的现金|59,655,101.78|37,700,158.21
投资支付的现金|3,400,000.00|
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|200,000,000.00|
投资活动现金流出小计|263,055,101.78|37,700,158.21
投资活动产生的现金流量净额|213,122,177.72|165,397,506.35
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|154,551,497.07|9,900,000.00
收到其他与筹资活动有关的现金|229,314,740.40|1,914,350.24
page|110
筹资活动现金流入小计|383,866,237.47|11,814,350.24
偿还债务支付的现金|9,900,000.00|
分配股利、利润或偿付利息支付的现金|86,691,702.63|55,699,715.66
其中：子公司支付给少数股东的股利、利润|26,862,396.95|15,952,900.15
支付其他与筹资活动有关的现金|219,314,806.37|12,015,264.92
筹资活动现金流出小计|315,906,509.00|67,714,980.58
筹资活动产生的现金流量净额|67,959,728.47|-55,900,630.34
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|856,662,879.37|258,538,402.01
加：期初现金及现金等价物余额|1,407,135,401.46|1,148,596,999.45
六、期末现金及现金等价物余额|2,263,798,280.83|1,407,135,401.46
