page|63
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||11,267,632,717.78|8,123,891,011.18
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||347,115,267.81|151,832,677.13
收到其他与经营活动有关的现金||1,311,511,202.42|1,365,457,837.35
经营活动现金流入小计||12,926,259,188.01|9,641,181,525.66
购买商品、接受劳务支付的现金||16,456,323,327.15|11,286,435,522.59
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,183,617,038.52|793,194,503.79
page|64
支付的各项税费||626,650,840.18|381,266,195.28
支付其他与经营活动有关的现金||1,037,638,055.72|694,630,033.33
经营活动现金流出小计||19,304,229,261.57|13,155,526,254.99
经营活动产生的现金流量净额||-6,377,970,073.56|-3,514,344,729.33
二、投资活动产生的现金流量：|||
收回投资收到的现金||105,736,388.89|-
取得投资收益收到的现金||147,868,740.50|56,769,130.84
处置固定资产、无形资产和其他长期资产收回的现金净额||559,984,716.74|1,078,159.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||10,950,000,000.00|7,900,000,000.00
投资活动现金流入小计||11,763,589,846.13|7,957,847,289.84
购建固定资产、无形资产和其他长期资产支付的现金||2,598,112,198.18|1,465,010,956.27
投资支付的现金||314,321,428.50|264,115,411.75
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||14,550,000,000.00|8,591,468,191.20
投资活动现金流出小计||17,462,433,626.68|10,320,594,559.22
投资活动产生的现金流量净额||-5,698,843,780.55|-2,362,747,269.38
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,115,066,322.71|-
其中：子公司吸收少数股东投资收到的现金||50,077,782.71|-
取得借款收到的现金||18,879,575,000.00|7,034,170,000.00
收到其他与筹资活动有关的现金||1,977,017,927.67|1,113,481,406.07
筹资活动现金流入小计||21,971,659,250.38|8,147,651,406.07
偿还债务支付的现金||4,783,020,345.00|621,893,176.00
分配股利、利润或偿付利息支付的现金||501,313,044.47|124,954,010.37
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||2,652,503,455.48|1,804,095,630.88
筹资活动现金流出小计||7,936,836,844.95|2,550,942,817.25
筹资活动产生的现金流量净额||14,034,822,405.43|5,596,708,588.82
四、汇率变动对现金及现金等价物的影响||-|-10,131.00
五、现金及现金等价物净增加额||1,958,008,551.32|-280,393,540.89
加：期初现金及现金等价物余额||4,930,460,871.94|5,210,854,412.83
六、期末现金及现金等价物余额||6,888,469,423.26|4,930,460,871.94
