page|62
项目|附注|2020 年度|2019 年度
一、营业总收入||492,197,076.87|517,512,972.95
其中：营业收入|五、41|492,197,076.87|517,512,972.95
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||269,582,409.67|317,954,128.98
其中：营业成本|五、41|90,500,366.14|81,750,195.69
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
提取担保业务准备金|五、42|9,632,701.69|20,028,009.33
税金及附加|五、43|6,352,181.10|4,893,119.51
销售费用|五、44|840,554.92|550,568.73
管理费用|五、45|78,545,111.70|104,868,116.38
研发费用|五、46|4,931,272.33|2,865,843.40
财务费用|五、47|78,780,221.79|102,998,275.94
其中：利息费用||85,996,213.94|92,461,373.98
利息收入||1,581,362.17|759,230.88
加：其他收益|五、48|7,892,586.74|1,489,395.22
投资收益（损失以“－”号填列）|五、49|15,351,356.03|31,959,051.29
其中：对联营企业和合营企业的投资收益||18,613,702.83|29,948,524.38
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）  五、50||-5,350,415.12|5,700.00
信用减值损失（损失以“-”号填列）|五、51|-35,380,672.54|11,185,197.23
page|63
资产减值损失（损失以“-”号填列）|五、52|-52,709,219.89|-28,803,148.89
资产处置收益（损失以“－”号填列）|五、53|-1,044,960.49|-983,022.34
三、营业利润（亏损以“－”号填列）||151,373,341.93|214,412,016.48
加：营业外收入|五、54|5,767,308.66|232,641.00
减：营业外支出|五、55|659,794.40|390,472.21
四、利润总额（亏损总额以“－”号填列）||156,480,856.19|214,254,185.27
减：所得税费用|五、56|74,180,238.78|75,580,689.41
五、净利润（净亏损以“－”号填列）||82,300,617.41|138,673,495.86
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||82,300,617.41|138,673,495.86
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-7,999,996.98|32,280,676.58
2.少数股东损益（净亏损以“-”号填列）||90,300,614.39|106,392,819.28
六、其他综合收益的税后净额||14,507,347.27|1,956,905.38
（一）归属母公司所有者的其他综合收益的税后净额||14,507,347.27|718,566.60
1．不能重分类进损益的其他综合收益||12,397,372.85|411,661.23
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||12,397,372.85|411,661.23
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||2,109,974.42|306,905.37
（1）权益法下可转损益的其他综合收益||2,109,974.42|306,905.37
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||1,238,338.78
七、综合收益总额||96,807,964.68|140,630,401.24
（一）归属于母公司所有者的综合收益总额||6,507,350.29|32,999,243.18
（二）归属于少数股东的综合收益总额||90,300,614.39|107,631,158.06
八、每股收益：|||
（一）基本每股收益(元/股)||-0.02|0.06
（二）稀释每股收益(元/股)||-0.02|0.06
