page|76
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|附注七、1|245,786,131.18|117,083,355.02
结算备付金|||
拆出资金|||
交易性金融资产|附注七、2|190,049,972.60|427,012,383.59
衍生金融资产|||
应收票据|附注七、4|24,684,490.26|
应收账款|附注七、5|212,199,911.36|157,153,969.07
应收款项融资|附注七、6|22,094,697.75|20,054,197.63
预付款项|附注七、7|4,257,051.90|5,262,199.89
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|附注七、8|8,039,002.00|11,591,545.14
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|附注七、9|148,547,459.75|134,645,540.66
合同资产|附注七、10|1,619,959.00|
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|附注七、13|134,568,912.30|31,402,635.59
流动资产合计||991,847,588.10|904,205,826.59
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|附注七、17|81,476.97|
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|附注七、21|424,744,653.43|410,875,823.70
page|77
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
在建工程|附注七、22|17,488,547.01|18,528,230.11
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|附注七、26|84,474,342.19|34,527,734.16
开发支出|||
商誉|附注七、28|50,202,392.27|
长期待摊费用|附注七、29|11,381,843.14|13,931,438.53
递延所得税资产|附注七、30|8,229,493.37|8,446,644.07
其他非流动资产|附注七、31|17,363,520.70|16,333,753.57
非流动资产合计||613,966,269.08|502,643,624.14
资产总计||1,605,813,857.18|1,406,849,450.73
流动负债：|||
短期借款|附注七、32|163,434,683.08|124,630,936.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|附注七、35|13,315,494.25|9,206,836.87
应付账款|附注七、36|150,256,556.89|122,615,905.41
预收款项|附注七、37|4,438,598.07|3,436,635.23
合同负债|附注七、38|2,153,097.47|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|附注七、39|17,344,820.30|20,691,158.84
应交税费|附注七、40|13,839,893.91|11,467,831.12
其他应付款|附注七、41|8,112,713.24|6,000,032.52
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|附注七、43|32,910,263.67|
其他流动负债|附注七、44|75,584.08|
流动负债合计||405,881,704.96|298,049,335.99
page|78
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|附注七、48|66,154,655.94|
长期应付职工薪酬|附注七、49|958,333.34|
预计负债|||
递延收益|附注七、51|5,932,756.84|1,336,099.85
递延所得税负债|附注七、30|7,992,706.71|
其他非流动负债|||
非流动负债合计||81,038,452.83|1,336,099.85
负债合计||486,920,157.79|299,385,435.84
所有者权益（或股东权益）：|||
实收资本（或股本）|附注七、53|259,200,000.00|216,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|附注七、55|580,820,886.35|624,020,886.35
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|附注七、59|36,609,269.04|29,843,330.67
一般风险准备|||
未分配利润|附注七、60|242,192,111.71|237,549,358.26
归属于母公司所有者权益（或股东权益）合计||1,118,822,267.10|1,107,413,575.28
少数股东权益||71,432.29|50,439.61
所有者权益（或股东权益）合计||1,118,893,699.39|1,107,464,014.89
负债和所有者权益（或股东权益）总计||1,605,813,857.18|1,406,849,450.73
