page|74
项目|附注|2019 年度|2018 年度
一、营业总收入||22,083,480,779|42,043,172,090
其中：营业收入||22,083,480,779|42,043,172,090
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||25,341,289,768|47,375,013,536
其中：营业成本||20,566,448,612|41,762,631,609
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||218,659,349|336,034,417
销售费用||1,103,168,948|1,586,717,638
管理费用||1,886,436,614|2,018,478,673
研发费用|||
page|75
财务费用||1,566,576,245|1,671,151,199
其中：利息费用||1,632,575,215|1,249,785,387
利息收入||228,949,620|377,037,620
加：其他收益||70,337,801|18,858,814
投资收益（损失以“－”号填列）||4,146,169,015|1,181,481,015
其中：对联营企业和合营企业的投资收益||-21,769,098|-6,359,393
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||20,045,942|-26,087,112
信用减值损失（损失以“-”号填列）||-274,170,763|
资产减值损失（损失以“-”号填列）||-292,964,982|-1,981,202,160
资产处置收益（损失以“－”号填列）||42,139,073|84,990,906
三、营业利润（亏损以“－”号填列）||453,747,097|-6,053,799,983
加：营业外收入||78,632,842|61,348,654
减：营业外支出||237,535,184|92,704,048
四、利润总额（亏损总额以“－”号填列）||294,844,755|-6,085,155,377
减：所得税费用||198,314,290|87,106,255
五、净利润（净亏损以“－”号填列）||96,530,465|-6,172,261,632
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||96,530,465|-6,172,261,632
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||116,002,460|-6,155,264,850
2.少数股东损益（净亏损以“-”号填列）||-19,471,995|-16,996,782
六、其他综合收益的税后净额||1,907,417|-150,299
（一）归属母公司所有者的其他综合收益的税后净额||1,907,417|-150,299
1．不能重分类进损益的其他综合收益||-902,309|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值||-902,309|
page|76
变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||2,809,726|-150,299
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||-4,488,974|-150,299
（9）其他||7,298,700|
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||98,437,882|-6,172,411,931
（一）归属于母公司所有者的综合收益总额||117,909,877|-6,155,415,149
（二）归属于少数股东的综合收益总额||-19,471,995|-16,996,782
八、每股收益：|||
（一）基本每股收益(元/股)||0.01|-0.94
（二）稀释每股收益(元/股)||0.01|-0.94
