page|130
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,389,747,345.61|2,337,733,908.56
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
page|131
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|30,109,438.25|31,339,275.08
收到其他与经营活动有关的现金|777,103,431.97|683,760,907.48
经营活动现金流入小计|3,196,960,215.83|3,052,834,091.12
购买商品、接受劳务支付的现金|1,196,615,968.93|1,227,146,465.66
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|393,746,512.39|369,812,203.06
支付的各项税费|176,822,132.53|172,074,045.66
支付其他与经营活动有关的现金|597,516,581.21|708,978,394.63
经营活动现金流出小计|2,364,701,195.06|2,478,011,109.01
经营活动产生的现金流量净额|832,259,020.77|574,822,982.11
二、投资活动产生的现金流量：||
收回投资收到的现金|1,813,324,567.93|3,659,827,997.86
取得投资收益收到的现金|255,034,444.21|429,305,689.09
处置固定资产、无形资产和其他长期资产收回的现金净额||122,110.19
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||19,020,496.98
投资活动现金流入小计|2,068,359,012.14|4,108,276,294.12
page|132
购建固定资产、无形资产和其他长期资产支付的现金|851,623,220.66|667,044,290.08
投资支付的现金|2,111,708,241.11|3,383,565,197.86
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|219,711,713.55|24,500,000.00
支付其他与投资活动有关的现金||
投资活动现金流出小计|3,183,043,175.32|4,075,109,487.94
投资活动产生的现金流量净额|-1,114,684,163.18|33,166,806.18
三、筹资活动产生的现金流量：||
吸收投资收到的现金|34,026,450.00|30,090,550.00
其中：子公司吸收少数股东投资收到的现金|34,026,450.00|30,090,550.00
取得借款收到的现金|2,559,283,430.85|2,021,000,000.00
收到其他与筹资活动有关的现金|1,913,297.25|1,564,873.38
筹资活动现金流入小计|2,595,223,178.10|2,052,655,423.38
偿还债务支付的现金|2,360,706,809.21|1,451,000,000.00
分配股利、利润或偿付利息支付的现金|378,617,694.09|443,152,521.75
其中：子公司支付给少数股东的股利、利润|23,427,777.37|2,643,541.81
支付其他与筹资活动有关的现金||175,848,665.00
筹资活动现金流出小计|2,739,324,503.30|2,070,001,186.75
筹资活动产生的现金流量净额|-144,101,325.20|-17,345,763.37
四、汇率变动对现金及现金等价物的影响|1,855,519.56|3,794,106.94
五、现金及现金等价物净增加额|-424,670,948.05|594,438,131.86
加：期初现金及现金等价物余额|1,566,857,851.94|972,419,720.08
六、期末现金及现金等价物余额|1,142,186,903.89|1,566,857,851.94
