page|93
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||71,833,903,116.45  62,531,625,867.03
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
page|94
代理买卖证券收到的现金净额|||
收到的税费返还||25,562,161.05|26,530,804.94
收到其他与经营活动有关的现金|七/78.(1)|347,501,779.01|367,088,238.16
经营活动现金流入小计|||72,206,967,056.51  62,925,244,910.13
购买商品、接受劳务支付的现金|||67,639,195,998.77  58,159,740,100.73
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||851,767,236.45|808,433,273.15
支付的各项税费||1,356,017,284.00|1,092,363,990.42
支付其他与经营活动有关的现金|七/78.(2)|370,203,800.54|516,958,394.33
经营活动现金流出小计|||70,217,184,319.76  60,577,495,758.63
经营活动产生的现金流量净额|七/79.(1)|1,989,782,736.75|2,347,749,151.50
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,853,309,626.82|1,773,070,174.30
取得投资收益收到的现金||7,670,555.24|6,148,069.71
处置固定资产、无形资产和其他长期资产收回的现金净额||135,770,976.93|261,469,679.77
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,996,751,158.99|2,040,687,923.78
page|95
购建固定资产、无形资产和其他长期资产支付的现金||55,171,473.26|36,513,281.94
投资支付的现金||1,924,930,147.66|1,871,615,006.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,980,101,620.92|1,908,128,287.94
投资活动产生的现金流量净额||16,649,538.07|132,559,635.84
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||19,600,000.00|24,500,000.00
其中：子公司吸收少数股东投资收到的现金||19,600,000.00|24,500,000.00
取得借款收到的现金|||15,936,369,359.00  10,927,531,200.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||15,955,969,359.00  10,952,031,200.00
偿还债务支付的现金|||15,058,568,960.00  10,841,804,600.00
分配股利、利润或偿付利息支付的现金||1,310,050,462.74|1,221,271,777.97
其中：子公司支付给少数股东的股利、利润||364,037,015.13|288,208,073.25
支付其他与筹资活动有关的现金|七/78.(6)|147,130,040.77|96,350,000.00
筹资活动现金流出小计|||16,515,749,463.51  12,159,426,377.97
筹资活动产生的现金流量净额|||-559,780,104.51  -1,207,395,177.97
四、汇率变动对现金及现金等价物的影响||1,314,304.16|10,946,520.43
五、现金及现金等价物净增加额|七/79.(1)|1,447,966,474.47|1,283,860,129.80
加：期初现金及现金等价物余额||5,594,047,191.96|4,310,187,062.16
六、期末现金及现金等价物余额||7,042,013,666.43|5,594,047,191.96
