page|80
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|933,340,804.57|917,657,144.43
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
page|81
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|12.69|5,048,092.60
收到其他与经营活动有关的现金|23,302,508.66|14,197,093.75
经营活动现金流入小计|956,643,325.92|936,902,330.78
购买商品、接受劳务支付的现金|432,694,045.57|363,679,570.42
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|165,472,803.86|150,123,277.40
支付的各项税费|71,172,912.63|77,169,036.87
支付其他与经营活动有关的现金|40,416,962.62|41,972,898.69
经营活动现金流出小计|709,756,724.68|632,944,783.38
经营活动产生的现金流量净额|246,886,601.24|303,957,547.40
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|230,074.40|605,279.42
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|230,074.40|605,279.42
page|82
购建固定资产、无形资产和其他长期资产支付的现金|240,826,821.00|189,193,040.46
投资支付的现金|49,479,952.29|14,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|290,306,773.29|203,193,040.46
投资活动产生的现金流量净额|-290,076,698.89|-202,587,761.04
三、筹资活动产生的现金流量：||
吸收投资收到的现金|4,000,000.00|20,000,000.00
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|75,000,000.00|260,000,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|79,000,000.00|280,000,000.00
偿还债务支付的现金|132,000,000.00|178,000,000.00
分配股利、利润或偿付利息支付的现金|41,822,474.98|35,682,586.73
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|1,352,808.00|792,000.00
筹资活动现金流出小计|175,175,282.98|214,474,586.73
筹资活动产生的现金流量净额|-96,175,282.98|65,525,413.27
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|-139,365,380.63|166,895,199.63
加：期初现金及现金等价物余额|471,375,014.50|304,479,814.87
六、期末现金及现金等价物余额|332,009,633.87|471,375,014.50
