page|122
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||938,376,864.94|591,192,791.84
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||18,682,539.06|5,605,969.69
收到其他与经营活动有关的现金||16,206,752.39|6,777,931.32
经营活动现金流入小计||973,266,156.39|603,576,692.85
购买商品、接受劳务支付的现金||1,004,354,460.98|488,857,388.11
客户贷款及垫款净增加额|||
page|123
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||57,956,901.27|53,263,821.38
支付的各项税费||31,508,221.96|17,752,190.67
支付其他与经营活动有关的现金||45,234,599.09|53,995,251.50
经营活动现金流出小计||1,139,054,183.30|613,868,651.66
经 营 活动 产生 的 现金 流量净额||-165,788,026.91|-10,291,958.81
二、投资活动产生的现金流量：|||
收回投资收到的现金||17,500,000.00|25,000,000.00
取得投资收益收到的现金||3,282,024.96|580,505.79
处置固定资产、无形资产和其他长期资产收回的现金净额||64,600.00|100,100.00
处置子公司及其他营业单位收到的现金净额|||541,167.29
收到其他与投资活动有关的现金|||3,319,445.20
投资活动现金流入小计||20,846,624.96|29,541,218.28
购建固定资产、无形资产和其他长期资产支付的现金||56,146,608.19|24,762,358.20
投资支付的现金||17,500,000.00|25,000,000.00
质押贷款净增加额|||
page|124
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||73,646,608.19|49,762,358.20
投 资 活动 产生 的 现金 流量净额||-52,799,983.23|-20,221,139.92
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||34,580,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||411,600,439.40|122,356,306.37
收到其他与筹资活动有关的现金||11,240,884.90|46,658,178.40
筹资活动现金流入小计||422,841,324.30|203,594,484.77
偿还债务支付的现金||104,065,398.68|83,204,625.50
分配股利、利润或偿付利息支付的现金||18,304,964.86|9,974,762.52
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||15,813,000.00|7,263,240.00
筹资活动现金流出小计||138,183,363.54|100,442,628.02
筹 资 活动 产生 的 现金 流量净额||284,657,960.76|103,151,856.75
四、汇率变动对现金及现金等价物的影响||-609,413.18|133,801.11
五、现金及现金等价物净增加额||65,460,537.44|72,772,559.13
加：期初现金及现金等价物余额||78,407,701.39|5,635,142.26
六、期末现金及现金等价物余额||143,868,238.83|78,407,701.39
