page|126
项目|2021 年度|2020 年度
一、营业总收入|278,412,932.08|218,622,306.07
其中：营业收入|278,412,932.08|218,622,306.07
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|158,677,071.26|119,371,068.15
其中：营业成本|140,490,070.59|96,852,060.67
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|323,156.08|378,843.50
销售费用|801,106.87|882,494.81
管理费用|14,064,715.55|11,998,915.16
研发费用|9,526,926.70|11,421,920.40
财务费用|-6,528,904.53|-2,163,166.39
其中：利息费用||
利息收入|6,560,507.46|2,193,472.97
page|127
加：其他收益|4,937,050.11|1,724,762.85
投资收益（损失以“－”号填列）|2,723,971.07|7,304,170.54
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||177,534.25
信用减值损失（损失以“-”号填列）|-1,177,463.91|-13,138,308.77
资产减值损失（损失以“-”号填列）|-31,340.00|-42,220.00
资产处置收益（损失以“-”号填列）||
三、营业利润（亏损以“－”号填列）|126,188,078.09|95,277,176.79
加：营业外收入|3,505,000.00|505,000.00
减：营业外支出|850.93|873.60
四、利润总额（亏损总额以“－”号填列）|129,692,227.16|95,781,303.19
减：所得税费用|18,340,784.16|13,411,752.61
五、净利润（净亏损以“－”号填列）|111,351,443.00|82,369,550.58
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|111,351,443.00|82,369,550.58
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|111,351,443.00|82,369,550.58
2.少数股东损益||
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
page|128
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|111,351,443.00|82,369,550.58
归属于母公司所有者的综合收益总额|111,351,443.00|82,369,550.58
归属于少数股东的综合收益总额||
八、每股收益：||
（一）基本每股收益|1.56|1.23
（二）稀释每股收益|1.56|1.23
