page|73
项目|附注|2020 年度|2019 年度
一、营业总收入|七、61|5,276,079,668.28|5,171,962,171.82
其中：营业收入|七、61|5,276,079,668.28|5,171,962,171.82
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||4,206,128,955.90|4,215,272,031.26
其中：营业成本|七、61|3,509,503,135.43|3,416,096,994.66
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|39,946,316.43|41,192,745.85
销售费用|七、63|321,896,242.97|421,882,422.50
管理费用|七、64|331,593,639.56|294,125,940.95
研发费用|七、65|11,407,689.97|15,932,468.84
财务费用|七、66|-8,218,068.46|26,041,458.46
其中：利息费用|七、66|3,469,210.25|36,669,362.79
利息收入|七、66|-15,319,226.03|-12,835,778.00
加：其他收益|七、67|17,043,980.70|3,533,612.65
投资收益（损失以“－”号填列）|七、68|-100,522,293.78|48,993,638.61
其中：对联营企业和合营企业的投资收益|七、68|-116,386,978.25|40,507,327.34
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-3,921,233.20|-578,561.59
资产减值损失（损失以“-”号填列）|七、72|-25,790,688.02|-613,477.45
page|74
资产处置收益（损失以“－”号填列）|七、73|-785,377.36|-2,086,988.27
二、营业利润（亏损以“－”号填列）||955,975,100.72|1,005,938,364.51
加：营业外收入|七、74|29,538,571.93|52,801,066.64
减：营业外支出|七、75|14,520,827.31|8,833,770.67
四、利润总额（亏损总额以“－”号填列||970,992,845.34|1,049,905,660.48
减：所得税费用|七、76|278,527,888.12|258,964,268.39
五、净利润（净亏损以“－”号填列）||692,464,957.22|790,941,392.09
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）|七、60|692,464,957.22|790,941,392.09
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||701,364,807.15|801,200,153.10
2.少数股东损益（净亏损以“-”号填列）||-8,899,849.93|-10,258,761.01
六、其他综合收益的税后净额|七、57|-10,687,899.69|3,918,583.26
（一）归属母公司所有者的其他综合收益的税后净额|七、57|-10,523,456.61|4,438,537.32
1．不能重分类进损益的其他综合收益|七、57||2,010,722.93
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|七、57||2,010,722.93
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|七、57|-10,523,456.61|2,427,814.39
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
page|75
（5）现金流量套期储备|||
（6）外币财务报表折算差额|七、57|-10,523,456.61|2,427,814.39
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|七、57|-164,443.08|-519,954.06
七、综合收益总额||681,777,057.53|794,859,975.35
（一）归属于母公司所有者的综合收益总额||690,841,350.54|805,638,690.42
（二）归属于少数股东的综合收益总额||-9,064,293.01|-10,778,715.07
八、每股收益：|||
（一）基本每股收益(元/股)||1.15|1.38
（二）稀释每股收益(元/股)||1.15|1.38
