page|91
项目|2020 年度|2019 年度
一、营业总收入|1,024,479,558.84|972,778,161.05
其中：营业收入|1,024,479,558.84|972,778,161.05
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|910,591,829.39|817,413,829.38
其中：营业成本|527,711,640.72|406,881,617.77
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|9,697,342.87|10,447,411.86
销售费用|311,999,189.05|352,009,256.97
管理费用|53,610,353.17|45,976,270.00
研发费用|4,631,247.89|4,943,914.06
财务费用|2,942,055.69|-2,844,641.28
其中：利息费用|1,205,337.47|1,235,641.61
利息收入|804,165.26|4,012,773.71
加：其他收益|10,610,608.58|9,948,215.49
投资收益（损失以“－”号填列）|653,442.93|7,231,106.94
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|31,960,299.02|11,991,520.97
信用减值损失（损失以“-”号填列）|-133,591.05|-51,824.74
资产减值损失（损失以“-”号填列）||
资产处置收益（损失以“-”号填列）|13,570.47|-2,125.76
page|92
项目|2020 年度|2019 年度
三、营业利润（亏损以“－”号填列）|156,992,059.40|184,481,224.57
加：营业外收入|162,103.50|45,202.40
减：营业外支出|749,582.34|69,513.09
四、利润总额（亏损总额以“－”号填列）|156,404,580.56|184,456,913.88
减：所得税费用|24,195,089.90|27,048,669.70
五、净利润（净亏损以“－”号填列）|132,209,490.66|157,408,244.18
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|132,209,490.66|157,408,244.18
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|132,209,490.66|157,408,244.18
2.少数股东损益||
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|132,209,490.66|157,408,244.18
归属于母公司所有者的综合收益总额|132,209,490.66|157,408,244.18
归属于少数股东的综合收益总额||
八、每股收益：||
page|93
项目|2020 年度|2019 年度
（一）基本每股收益|0.83|1.12
（二）稀释每股收益|0.83|1.12
