page|79
项目|2019 年度|2018 年度
一、营业总收入|437,886,453.72|458,461,849.36
其中：营业收入|437,886,453.72|458,461,849.36
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|519,589,041.46|434,256,256.47
其中：营业成本|141,442,010.98|125,962,822.39
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|3,737,676.18|3,636,346.43
销售费用|185,577,265.35|184,237,900.78
管理费用|103,581,534.48|62,887,849.48
研发费用|69,951,323.68|42,956,248.69
财务费用|15,299,230.79|14,575,088.70
其中：利息费用|15,775,640.56|22,795,108.58
利息收入|891,059.72|2,576,899.57
加：其他收益|25,156,612.14|25,343,247.49
投资收益（损失以“－”号填列）|-13,982,576.00|1,264,300.57
其中：对联营企业和合营企业的投资收益|-7,775,600.22|-4,198,631.80
以摊余成本计量的金融||
page|80
资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-5,432,112.99|
资产减值损失（损失以“-”号填列）|-410,856,232.81|-7,414,907.63
资产处置收益（损失以“-”号填列）|-40,598.54|43,935.17
三、营业利润（亏损以“－”号填列）|-486,857,495.94|43,442,168.49
加：营业外收入|2,058,576.68|8,693,940.02
减：营业外支出|78,908.65|68,251.87
四、利润总额（亏损总额以“－”号填列）|-484,877,827.91|52,067,856.64
减：所得税费用|5,874,439.46|16,954,059.32
五、净利润（净亏损以“－”号填列）|-490,752,267.37|35,113,797.32
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|-490,752,267.37|35,113,797.32
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|-465,329,816.63|45,746,533.50
2.少数股东损益|-25,422,450.74|-10,632,736.18
六、其他综合收益的税后净额|-806,336.01|3,390,493.21
归属母公司所有者的其他综合收益的税后净额|-806,336.01|3,390,493.21
（一）不能重分类进损益的其他综合收益|-3,225,665.00|
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|-3,225,665.00|
4.企业自身信用风险公允价值变动||
5.其他||
page|81
（二）将重分类进损益的其他综合收益|2,419,328.99|3,390,493.21
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||5,640,000.00
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额|2,419,328.99|-2,249,506.79
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|-491,558,603.38|38,504,290.53
归属于母公司所有者的综合收益总额|-466,136,152.64|49,137,026.71
归属于少数股东的综合收益总额|-25,422,450.74|-10,632,736.18
八、每股收益：||
（一）基本每股收益|-1.75|0.17
（二）稀释每股收益|-1.75|0.17
