page|65
项目|附注|2019 年度|2018 年度
一、营业总收入|七.61|1,942,336,972.89|1,866,125,286.44
其中：营业收入|七.61|1,942,336,972.89|1,866,125,286.44
page|66
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七.61|1,721,801,742.18|1,631,012,048.00
其中：营业成本|七.61|1,469,394,903.41|1,397,626,727.11
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七.62|10,373,532.79|11,500,108.34
销售费用|||
管理费用|七.64|149,292,377.75|138,838,123.53
研发费用|七.65|88,139,782.11|83,587,305.29
财务费用|七.66|4,601,146.12|-540,216.27
其中：利息费用|七.66|2,362,523.84|181,408.33
利息收入|七.66|1,251,182.88|957,588.84
加：其他收益|七.67|22,333,685.33|7,841,639.80
投资收益（损失以“－”号填列）|七.68|2,620,125.41|11,673,563.42
其中：对联营企业和合营企业的投资收益|七.68|-1,594,900.60|-1,044,104.93
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七.70|9,443,339.76|
信用减值损失（损失以“-”号填列）|七.71|-9,868,719.23|
资产减值损失（损失以“-”号填列）|七.72||-46,122,660.70
资产处置收益（损失以“－”号填列）|七.73|-81,036.89|126,279.20
三、营业利润（亏损以“－”号填列）||244,982,625.09|208,632,060.16
加：营业外收入|七.74|1,144,679.71|1,104,301.33
减：营业外支出|七.75|2,961,221.00|730,161.56
四、利润总额（亏损总额以“－”号填列）||243,166,083.80|209,006,199.93
减：所得税费用|七.76|30,800,643.81|29,937,503.41
五、净利润（净亏损以“－”号填列）||212,365,439.99|179,068,696.52
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||212,365,439.99|179,068,696.52
2.终止经营净利润（净亏损以|||
page|67
“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||199,497,359.94|168,200,312.49
2.少数股东损益（净亏损以“-”号填列）||12,868,080.05|10,868,384.03
六、其他综合收益的税后净额|||-552.51
（一）归属母公司所有者的其他综合收益的税后净额|||-552.51
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||-552.51
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||-552.51
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||212,365,439.99|179,068,144.01
（一）归属于母公司所有者的综合收益总额||199,497,359.94|168,199,759.98
（二）归属于少数股东的综合收益总额||12,868,080.05|10,868,384.03
八、每股收益：|||
（一）基本每股收益(元/股)||0.73|0.62
（二）稀释每股收益(元/股)||0.73|0.62
