page|111
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|3,472,910,567.93|3,410,871,470.79
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|53,753,068.20|41,575,730.03
收到其他与经营活动有关的现金|86,050,102.87|81,230,449.85
经营活动现金流入小计|3,612,713,739.00|3,533,677,650.67
购买商品、接受劳务支付的现金|2,386,502,406.51|2,197,330,500.93
page|112
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|494,142,853.96|465,953,859.68
支付的各项税费|105,586,568.53|186,925,747.47
支付其他与经营活动有关的现金|216,591,946.19|242,337,196.27
经营活动现金流出小计|3,202,823,775.19|3,092,547,304.35
经营活动产生的现金流量净额|409,889,963.81|441,130,346.32
二、投资活动产生的现金流量：||
收回投资收到的现金|1,965,083,200.96|1,708,980,000.00
取得投资收益收到的现金|13,210,541.73|18,813,019.26
处置固定资产、无形资产和其他长期资产收回的现金净额|292,838.89|1,055,818.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|1,978,586,581.58|1,728,848,837.26
购建固定资产、无形资产和其他长期资产支付的现金|401,784,312.45|379,147,477.40
投资支付的现金|1,442,745,000.00|1,509,380,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|118,835,256.64|34,583,200.96
投资活动现金流出小计|1,963,364,569.09|1,923,110,678.36
投资活动产生的现金流量净额|15,222,012.49|-194,261,841.10
三、筹资活动产生的现金流量：||
吸收投资收到的现金|5,563,487.79|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|906,713,155.00|528,600,753.48
page|113
收到其他与筹资活动有关的现金||2,000,000.00
筹资活动现金流入小计|912,276,642.79|530,600,753.48
偿还债务支付的现金|628,777,363.46|469,000,000.00
分配股利、利润或偿付利息支付的现金|532,374,319.17|321,448,152.76
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|41,619,151.89|139,508.17
筹资活动现金流出小计|1,202,770,834.52|790,587,660.93
筹资活动产生的现金流量净额|-290,494,191.73|-259,986,907.45
四、汇率变动对现金及现金等价物的影响|-22,035,548.85|2,823,449.68
五、现金及现金等价物净增加额|112,582,235.72|-10,294,952.55
加：期初现金及现金等价物余额|979,216,548.27|989,511,500.82
六、期末现金及现金等价物余额|1,091,798,783.99|979,216,548.27
