page|79
项目|附注|2021 年度|2020 年度
一、营业总收入||13,057,921,370.98|10,437,055,350.27
其中：营业收入||13,057,921,370.98|10,437,055,350.27
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||12,418,167,217.47|9,750,948,924.32
其中：营业成本||11,260,007,843.72|8,700,590,634.52
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||149,470,176.30|109,320,515.86
销售费用||155,125,691.73|106,239,568.35
管理费用||437,905,936.56|420,079,311.19
研发费用||383,979,534.73|305,768,878.03
财务费用||31,678,034.43|108,950,016.37
其中：利息费用||25,317,442.71|35,478,682.46
利息收入||20,805,356.59|22,510,669.95
加：其他收益||77,422,860.42|129,852,153.60
投资收益（损失以“－”号填列）||284,993,862.12|85,527,862.63
其中：对联营企业和合营企业的投资收益||-2,632,133.26|-1,077,677.36
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-8,411,419.88|16,980,862.41
信用减值损失（损失以“-”号填列）||-227,673,891.61|-125,663,528.20
资产减值损失（损失以“-”号填列）||-294,581,571.26|-219,208,143.48
资产处置收益（损失以“－”号填列）||556,565.60|-2,699,179.69
三、营业利润（亏损以“－”号填列）||472,060,558.90|570,896,453.22
page|80
加：营业外收入||33,296,040.45|8,675,643.91
减：营业外支出||14,848,481.35|36,857,237.89
四、利润总额（亏损总额以“－”号填列）||490,508,118.00|542,714,859.24
减：所得税费用||122,838,704.16|80,484,404.08
五、净利润（净亏损以“－”号填列）||367,669,413.84|462,230,455.16
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||367,669,413.84|462,230,455.16
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||384,803,012.70|479,918,012.30
2.少数股东损益（净亏损以“-”号填列）||-17,133,598.86|-17,687,557.14
六、其他综合收益的税后净额||-28,397,483.29|5,053,185.52
（一）归属母公司所有者的其他综合收益的税后净额||-19,299,918.48|2,441,390.67
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-19,299,918.48|2,441,390.67
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-19,054,570.29|3,042,209.23
（7）其他||-245,348.19|-600,818.56
（二）归属于少数股东的其他综合收益的税后净额||-9,097,564.81|2,611,794.85
七、综合收益总额||339,271,930.55|467,283,640.68
（一）归属于母公司所有者的综合收益总额||365,503,094.22|482,359,402.97
（二）归属于少数股东的综合收||-26,231,163.67|-15,075,762.29
page|81
益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.19|0.23
（二）稀释每股收益(元/股)||0.19|0.23
