page|114
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,668,914,405.51|3,832,775,566.36
客户存款和同业存放款项净增|||
page|115
加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||22,750,606.92|34,514,280.52
收到其他与经营活动有关的现金||188,901,109.05|136,614,423.12
经营活动现金流入小计||4,880,566,121.48|4,003,904,270.00
购买商品、接受劳务支付的现金||2,730,327,298.09|2,257,024,560.74
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||957,153,112.65|945,341,462.20
支付的各项税费||151,035,769.46|166,484,766.15
支付其他与经营活动有关的现金||258,608,784.20|250,212,822.32
经营活动现金流出小计||4,097,124,964.40|3,619,063,611.41
经营活动产生的现金流量净额||783,441,157.08|384,840,658.59
page|116
二、投资活动产生的现金流量：|||
收回投资收到的现金||92,867.62|3,070,000.00
取得投资收益收到的现金||1,000,000.00|99,574.75
处置固定资产、无形资产和其他长期资产收回的现金净额||388,561.34|222,688.86
处置子公司及其他营业单位收到的现金净额||12,442,132.82|222,952,048.91
收到其他与投资活动有关的现金|||4,258,342.40
投资活动现金流入小计||13,923,561.78|230,602,654.92
购建固定资产、无形资产和其他长期资产支付的现金||262,107,577.08|366,226,265.55
投资支付的现金|||9,997,671.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||1,029,015.00
投资活动现金流出小计||262,107,577.08|377,252,951.55
投资活动产生的现金流量净额||-248,184,015.30|-146,650,296.63
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,304,273,459.20|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,861,760,000.00|3,965,160,000.00
收到其他与筹资活动有关的现金||74,382,922.83|246,298,584.30
筹资活动现金流入小计||3,240,416,382.03|4,211,458,584.30
偿还债务支付的现金||1,930,339,683.32|4,447,065,734.49
分配股利、利润或偿付利息支付的现金||172,625,220.52|171,969,122.40
其中：子公司支付给少数股东的||13,234,730.13|10,448,150.76
page|117
股利、利润|||
支付其他与筹资活动有关的现金||82,881,212.00|158,879,366.69
筹资活动现金流出小计||2,185,846,115.84|4,777,914,223.58
筹资活动产生的现金流量净额||1,054,570,266.19|-566,455,639.28
四、汇率变动对现金及现金等价物的影响||1,377,295.56|1,922,082.14
五、现金及现金等价物净增加额||1,591,204,703.53|-326,343,195.18
加：期初现金及现金等价物余额||1,044,626,470.60|1,370,969,665.78
六、期末现金及现金等价物余额||2,635,831,174.13|1,044,626,470.60
