page|187
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||184,357,673.43|175,288,338.16
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||7,572,351.73|5,690,244.11
收到其他与经营活动有关的现金|七、78|32,009,645.41|43,615,014.71
经营活动现金流入小计||223,939,670.57|224,593,596.98
购买商品、接受劳务支付的现金||103,570,522.44|64,740,182.30
page|188
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||49,908,904.78|49,307,563.59
支付的各项税费||23,990,060.29|27,896,398.55
支付其他与经营活动有关的现金|七、78|43,758,653.38|58,201,888.12
经营活动现金流出小计||221,228,140.89|200,146,032.56
经营活动产生的现金流量净额||2,711,529.68|24,447,564.42
二、投资活动产生的现金流量：|||
收回投资收到的现金||834,690,000.00|
取得投资收益收到的现金||3,411,597.82|
处置固定资产、无形资产和其他长期资产收回的现金净额||3,170.00|961,399.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||838,104,767.82|961,399.00
购建固定资产、无形资产和其他长期资产支付的现金||16,981,036.82|4,609,208.77
投资支付的现金||884,690,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||901,671,036.82|4,609,208.77
投资活动产生的现金流量净额||-63,566,269.00|-3,647,809.77
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||451,355,141.51|
page|189
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||21,600,000.00|20,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||472,955,141.51|20,000,000.00
偿还债务支付的现金||23,900,000.00|34,672,698.40
分配股利、利润或偿付利息支付的现金||606,508.44|1,386,686.01
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|24,739,806.01|4,273,500.00
筹资活动现金流出小计||49,246,314.45|40,332,884.41
筹资活动产生的现金流量净额||423,708,827.06|-20,332,884.41
四、汇率变动对现金及现金等价物的影响||-130,072.37|37,994.02
五、现金及现金等价物净增加额|七、79|362,724,015.37|504,864.26
加：期初现金及现金等价物余额|七、79|70,396,121.84|69,891,257.58
六、期末现金及现金等价物余额|七、79|433,120,137.21|70,396,121.84
