page|79
项目|2021 年度|2020 年度
一、营业总收入|6,715,535,791.49|5,432,264,257.41
其中：营业收入|6,715,535,791.49|5,432,264,257.41
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|6,654,475,735.27|5,386,928,656.72
其中：营业成本|6,541,098,919.79|5,268,486,302.28
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|14,736,195.67|10,756,507.25
销售费用|7,275,028.59|7,113,347.45
管理费用|31,940,418.09|35,357,758.75
研发费用|18,828,283.69|21,436,569.52
财务费用|40,596,889.44|43,778,171.47
其中：利息费用|30,420,230.95|28,194,903.55
利息收入|21,718,125.56|23,634,836.94
加：其他收益|10,720,447.78|5,764,927.84
投资收益（损失以“－”号填列）|6,204,707.21|10,053,942.23
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
page|80
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||160,045.36
信用减值损失（损失以“-”号填列）|-5,542,159.86|-5,292,707.98
资产减值损失（损失以“-”号填列）|488,395.89|-1,204,191.34
资产处置收益（损失以“-”号填列）|-19,164.54|564,189.32
三、营业利润（亏损以“－”号填列）|72,912,282.70|55,381,806.12
加：营业外收入|897,026.41|124,351.50
减：营业外支出|238,228.91|1,905,608.46
四、利润总额（亏损总额以“－”号填列）|73,571,080.20|53,600,549.16
减：所得税费用|14,914,964.85|9,781,078.93
五、净利润（净亏损以“－”号填列）|58,656,115.35|43,819,470.23
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|58,656,115.35|43,819,470.23
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|58,656,115.35|43,819,470.23
2.少数股东损益||
六、其他综合收益的税后净额|-631,842.75|-872,290.01
归属母公司所有者的其他综合收益的税后净额|-631,842.75|-872,290.01
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价||
page|81
值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-631,842.75|-872,290.01
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备|-107,587.50|154,650.00
6.外币财务报表折算差额|-524,255.25|-1,026,940.01
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|58,024,272.60|42,947,180.22
归属于母公司所有者的综合收益总额|58,024,272.60|42,947,180.22
归属于少数股东的综合收益总额||
八、每股收益：||
（一）基本每股收益|0.23|0.17
（二）稀释每股收益|0.23|0.17
