page|57
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||129,898,137.21|119,003,448.85
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||50,603,182.09|31,537,667.36
经营活动现金流入小计||180,501,319.30|150,541,116.21
购买商品、接受劳务支付的现金||68,132,096.42|88,899,135.69
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|58
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||38,516,615.36|30,937,905.67
支付的各项税费||17,176,815.39|18,474,171.94
支付其他与经营活动有关的现金||27,116,701.32|28,176,720.59
经营活动现金流出小计||150,942,228.49|166,487,933.89
经营活动产生的现金流量净额||29,559,090.81|-15,946,817.68
二、投资活动产生的现金流量：|||
收回投资收到的现金||101,013,424.66|370,000,000.00
取得投资收益收到的现金||345,205.46|11,320,493.05
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||101,358,630.12|381,320,493.05
购建固定资产、无形资产和其他长期资产支付的现金||35,232,798.93|74,963,185.46
投资支付的现金|||300,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||35,232,798.93|374,963,185.46
投资活动产生的现金流量净额||66,125,831.19|6,357,307.59
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||10,000,000.00|60,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||10,000,000.00|60,000,000.00
偿还债务支付的现金||90,000,000.00|
分配股利、利润或偿付利息支付的现金||3,083,130.80|8,805,028.08
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||93,083,130.80|8,805,028.08
筹资活动产生的现金流量净额||-83,083,130.80|51,194,971.92
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||12,601,791.20|41,605,461.83
加：期初现金及现金等价物余额||227,462,292.37|185,856,830.54
六、期末现金及现金等价物余额||240,064,083.57|227,462,292.37
