page|65
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||357,884,417.59|298,252,445.54
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||4,863.26|
收到其他与经营活动有关的现金|五、（四十一）|15,748,483.07|40,650,982.26
经营活动现金流入小计||373,637,763.92|338,903,427.80
购买商品、接受劳务支付的现金||336,063,963.83|210,026,049.18
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||33,699,291.02|33,635,892.60
支付的各项税费||9,626,245.26|14,185,028.17
支付其他与经营活动有关的|五、（四十一）|36,369,043.04|111,958,812.73
page|66
现金|||
经营活动现金流出小计||415,758,543.15|369,805,782.68
经营活动产生的现金流量净额||-42,120,779.23|-30,902,354.88
二、投资活动产生的现金流量：|||
收回投资收到的现金|||138,848,402.42
取得投资收益收到的现金||412,366.50|15,288,860.09
处置固定资产、无形资产和其他长期资产收回的现金净额||788,818.44|16,734,023.78
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|五、（四十一）|119,705.79|
投资活动现金流入小计||1,320,890.73|170,871,286.29
购建固定资产、无形资产和其他长期资产支付的现金||1,765,847.90|1,663,473.59
投资支付的现金|||148,100,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|五、（四十一）|400,000.00|18,000,000.00
投资活动现金流出小计||2,165,847.90|167,763,473.59
投资活动产生的现金流量净额||-844,957.17|3,107,812.70
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||100,000.00|980,000.00
其中：子公司吸收少数股东投资收到的现金|||980,000.00
取得借款收到的现金||45,200,000.00|74,186,000.00
收到其他与筹资活动有关的现金|五、（四十一）|133,282,658.68|49,790,250.00
筹资活动现金流入小计||178,582,658.68|124,956,250.00
偿还债务支付的现金||70,792,444.45|124,185,511.71
分配股利、利润或偿付利息支付的现金||16,757,573.71|27,350,221.60
其中：子公司支付给少数股东的股利、利润||14,210,000.00|20,678,000.00
支付其他与筹资活动有关的现金|五、（四十一）|102,789,477.39|
筹资活动现金流出小计||190,339,495.55|151,535,733.31
筹资活动产生的现金流量净额||-11,756,836.87|-26,579,483.31
四、汇率变动对现金及现金等价物的影响||-2,930.81|549,748.57
五、现金及现金等价物净增加额||-54,725,504.08|-53,824,276.92
加：期初现金及现金等价物余额||84,674,719.14|138,498,996.06
六、期末现金及现金等价物余额||29,949,215.06|84,674,719.14
