page|87
项目|附注|2019 年度|2018 年度
一、营业总收入||579,689,504.59|611,299,588.85
其中：营业收入||579,689,504.59|611,299,588.85
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||560,815,843.55|545,593,046.53
其中：营业成本||471,521,245.98|463,197,207.15
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||2,720,685.37|3,766,910.18
销售费用||17,273,636.85|13,691,578.03
管理费用||37,307,689.57|34,708,458.60
研发费用||21,580,597.57|20,202,210.32
财务费用||10,411,988.21|10,026,682.25
其中：利息费用||11,110,322.89|12,956,802.77
利息收入||554,605.11|1,079,248.67
加：其他收益||4,620,787.01|3,692,131.17
投资收益（损失以“－”号填列）||631,778.02|47,991.34
其中：对联营企业和合营企业的投资收益||631,778.02|47,991.34
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-3,803,706.46|
资产减值损失（损失以“-”号填列）||-4,426,024.82|-11,620,020.43
资产处置收益（损失以“－”号填列）||150,563.77|-4,408.15
三、营业利润（亏损以“－”号填列）||16,047,058.56|57,822,236.25
加：营业外收入||1,431,808.73|1,694,150.69
减：营业外支出||1,276,604.35|1,653,357.99
四、利润总额（亏损总额以“－”号填列）||16,202,262.94|57,863,028.95
减：所得税费用||5,783,778.29|13,753,205.82
五、净利润（净亏损以“－”号填列）||10,418,484.65|44,109,823.13
（一）按经营持续性分类|||
page|88
1.持续经营净利润（净亏损以“－”号填列）||10,418,484.65|44,109,823.13
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||11,382,315.71|36,358,746.47
2.少数股东损益（净亏损以“-”号填列）||-963,831.06|7,751,076.66
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||10,418,484.65|44,109,823.13
（一）归属于母公司所有者的综合收益总额||11,382,315.71|36,358,746.47
（二）归属于少数股东的综合收益总额||-963,831.06|7,751,076.66
八、每股收益：|||
（一）基本每股收益(元/股)||0.07|0.23
（二）稀释每股收益(元/股)||0.08|0.23
