page|90
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||502,322,060.36|577,276,236.93
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||5,195,756.89|31,607,310.45
收到其他与经营活动有关的现金||39,638,872.47|12,057,039.04
经营活动现金流入小计||547,156,689.72|620,940,586.42
购买商品、接受劳务支付的现金||186,098,608.95|393,565,337.58
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||109,996,846.60|115,741,433.99
支付的各项税费||15,220,891.69|31,311,974.49
支付其他与经营活动有关的现金||34,528,438.38|32,649,088.62
经营活动现金流出小计||345,844,785.62|573,267,834.68
经营活动产生的现金流量净额||201,311,904.10|47,672,751.74
page|91
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||1,845,776.42|141,159.24
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||15,000,000.00|
投资活动现金流入小计||16,845,776.42|141,159.24
购建固定资产、无形资产和其他长期资产支付的现金||66,938,209.02|183,986,732.35
投资支付的现金|||12,000,001.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||23,000,000.00|
投资活动现金流出小计||89,938,209.02|195,986,733.35
投资活动产生的现金流量净额||-73,092,432.60|-195,845,574.11
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||4,900,000.00
其中：子公司吸收少数股东投资收到的现金|||4,900,000.00
取得借款收到的现金||120,000,000.00|194,500,000.00
收到其他与筹资活动有关的现金||7,933,296.52|
筹资活动现金流入小计||127,933,296.52|199,400,000.00
偿还债务支付的现金||167,500,000.00|214,000,000.00
分配股利、利润或偿付利息支付的现金||30,773,524.16|33,878,861.81
其中：子公司支付给少数股东的股利、利润|||176,400.00
支付其他与筹资活动有关的现金|||4,642,400.01
筹资活动现金流出小计||198,273,524.16|252,521,261.82
筹资活动产生的现金流量净额||-70,340,227.64|-53,121,261.82
四、汇率变动对现金及现金等价物的影响||141,703.75|1,354,900.64
五、现金及现金等价物净增加额||58,020,947.61|-199,939,183.55
加：期初现金及现金等价物余额||94,253,952.34|294,193,135.89
六、期末现金及现金等价物余额||152,274,899.95|94,253,952.34
