page|65
项目|附注|2019 年度|2018 年度
一、营业总收入||3,802,490,001.80|3,556,994,250.20
其中：营业收入||3,636,517,851.44|3,404,961,070.59
利息收入||159,364,036.28|146,053,185.26
已赚保费|||
手续费及佣金收入||6,608,114.08|5,979,994.35
二、营业总成本||3,246,246,637.23|2,967,459,188.79
其中：营业成本||2,347,476,997.97|2,275,226,467.67
利息支出||16,858,837.70|10,887,267.38
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||259,424,714.06|147,096,519.82
销售费用||114,110,779.15|80,552,092.54
管理费用||389,562,924.96|366,709,173.12
研发费用||6,211,056.12|6,562,257.44
财务费用||112,601,327.27|80,425,410.82
其中：利息费用||139,416,061.54|113,769,282.85
利息收入||21,386,227.73|22,891,827.74
加：其他收益||58,769,776.01|105,190,699.26
page|66
投资收益（损失以“－”号填列）||506,286,329.67|629,849,010.93
其中：对联营企业和合营企业的投资收益||-3,593,236.61|25,982,010.16
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||513,939,930.55|-26,706,514.27
信用减值损失（损失以“-”号填列）||-65,575,716.88|
资产减值损失（损失以“-”号填列）||-115,847,267.46|-39,759,042.94
资产处置收益（损失以“－”号填列）||-11,855,776.01|-6,399,221.31
三、营业利润（亏损以“－”号填列）||1,441,960,640.45|1,251,709,993.08
加：营业外收入||6,846,766.35|9,729,440.78
减：营业外支出||9,628,696.27|10,259,670.57
四、利润总额（亏损总额以“－”号填列）||1,439,178,710.53|1,251,179,763.29
减：所得税费用||406,859,777.27|312,423,701.55
五、净利润（净亏损以“－”号填列）||1,032,318,933.26|938,756,061.74
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,032,318,933.26|938,756,061.74
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||981,224,852.43|881,552,442.25
2.少数股东损益（净亏损以“-”号填列）||51,094,080.83|57,203,619.49
六、其他综合收益的税后净额|||57,380,700.44  -1,076,822,221.01
（一）归属母公司所有者的其他综合收益的税后净额|||57,380,700.44  -1,070,700,488.36
1．不能重分类进损益的其他综合收益||53,694,070.12|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||53,694,070.12|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||3,686,630.32  -1,070,700,488.36
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||-1,081,287,996.10
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
page|67
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||3,686,630.32|10,587,507.74
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||-6,121,732.65
七、综合收益总额||1,089,699,633.70|-138,066,159.27
（一）归属于母公司所有者的综合收益总额||1,038,605,552.87|-189,148,046.11
（二）归属于少数股东的综合收益总额||51,094,080.83|51,081,886.84
八、每股收益：|||
（一）基本每股收益(元/股)||0.42|0.37
（二）稀释每股收益(元/股)||0.42|0.37
