page|76
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,463,471,865.07|1,383,657,238.15
客户存款和同业存放款项净增加额||512,920,287.87|-561,351,486.95
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金||106,717,039.12|92,244,118.22
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、79|26,413,665.86|10,583,835.71
经营活动现金流入小计||2,109,522,857.92|925,133,705.13
购买商品、接受劳务支付的现金||395,204,889.86|384,044,741.42
客户贷款及垫款净增加额||277,500,000.00|398,000,000.00
存放中央银行和同业款项净增加额||12,012,808.72|-35,264,165.41
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金||8,462,852.37|8,224,443.84
支付保单红利的现金|||
支付给职工及为职工支付的现金||507,094,163.76|471,329,380.77
支付的各项税费||297,655,616.60|255,739,404.86
支付其他与经营活动有关的现金|七、79|24,355,867.83|37,540,769.18
经营活动现金流出小计||1,522,286,199.14|1,519,614,574.66
经营活动产生的现金流量净额||587,236,658.78|-594,480,869.53
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,125,100,000.00|1,483,150,000.00
取得投资收益收到的现金||58,146,576.73|41,537,986.76
处置固定资产、无形资产和其||1,881,002.00|26,727,752.34
page|77
他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||85,198,590.24
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,185,127,578.73|1,636,614,329.34
购建固定资产、无形资产和其他长期资产支付的现金||48,990,365.22|114,780,331.81
投资支付的现金||1,179,100,000.00|1,284,150,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,228,090,365.22|1,398,930,331.81
投资活动产生的现金流量净额||-42,962,786.49|237,683,997.53
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||780,349,999.60|190,000,000.00
其中：子公司吸收少数股东投资收到的现金||500,000,000.00|190,000,000.00
取得借款收到的现金||1,260,470,000.00|1,632,600,000.00
收到其他与筹资活动有关的现金|七、79|950,000,000.00|900,000,000.00
筹资活动现金流入小计||2,990,819,999.60|2,722,600,000.00
偿还债务支付的现金||2,627,000,000.00|1,589,181,000.00
分配股利、利润或偿付利息支付的现金||153,309,901.00|167,692,001.91
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、79|553,780,540.48|1,000,406,332.07
筹资活动现金流出小计||3,334,090,441.48|2,757,279,333.98
筹资活动产生的现金流量净额||-343,270,441.88|-34,679,333.98
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||201,003,430.41|-391,476,205.98
加：期初现金及现金等价物余额||1,549,462,457.08|1,940,938,663.06
六、期末现金及现金等价物余额||1,750,465,887.49|1,549,462,457.08
