page|80
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,671,704,874.66|1,991,812,188.46
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
page|81
项目|2020 年度|2019 年度
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|6,920,881.92|6,964,544.90
收到其他与经营活动有关的现金|18,900,856.80|24,594,824.40
经营活动现金流入小计|1,697,526,613.38|2,023,371,557.76
购买商品、接受劳务支付的现金|1,574,437,594.54|1,759,284,212.70
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|131,704,212.49|126,784,691.69
支付的各项税费|21,717,962.23|30,258,165.56
支付其他与经营活动有关的现金|36,603,331.82|44,733,877.31
经营活动现金流出小计|1,764,463,101.08|1,961,060,947.26
经营活动产生的现金流量净额|-66,936,487.70|62,310,610.50
二、投资活动产生的现金流量：||
收回投资收到的现金|306,750.00|
取得投资收益收到的现金|2,793,666.67|1,356,104.96
处置固定资产、无形资产和其他长期资产收回的现金净额|786,722.64|833,713.86
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|3,887,139.31|2,189,818.82
购建固定资产、无形资产和其他长期资产支付的现金|66,442,772.18|22,822,868.30
投资支付的现金|25,663,192.50|20,000,000.00
page|82
项目|2020 年度|2019 年度
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|92,105,964.68|42,822,868.30
投资活动产生的现金流量净额|-88,218,825.37|-40,633,049.48
三、筹资活动产生的现金流量：||
吸收投资收到的现金|118,336,447.79|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|803,761,576.67|972,789,400.00
收到其他与筹资活动有关的现金|422,204,307.50|188,739,696.60
筹资活动现金流入小计|1,344,302,331.96|1,161,529,096.60
偿还债务支付的现金|780,650,000.00|936,326,600.00
分配股利、利润或偿付利息支付的现金|37,441,149.57|39,793,043.84
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|327,534,945.16|209,802,926.76
筹资活动现金流出小计|1,145,626,094.73|1,185,922,570.60
筹资活动产生的现金流量净额|198,676,237.23|-24,393,474.00
四、汇率变动对现金及现金等价物的影响|-134,751.00|9,222.64
五、现金及现金等价物净增加额|43,386,173.16|-2,706,690.34
加：期初现金及现金等价物余额|5,546,211.89|8,252,902.23
六、期末现金及现金等价物余额|48,932,385.05|5,546,211.89
