page|85
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|709,867,949.10|99,509,566.03
应收账款|七、5|46,109,602.50|38,479,205.44
预付款项|七、7|2,545,610.32|7,058,863.22
其他应收款|七、8|2,352,619.53|2,672,293.78
存货|七、9|23,436,550.08|16,868,001.72
其他流动资产|七、13|751,232.57|22,157.11
流动资产合计||785,063,564.10|164,610,087.30
非流动资产：|||
固定资产|七、21|89,087,966.51|81,408,381.22
在建工程|七、22|772,315.59|98,649.00
无形资产|七、26|17,024,392.45|16,588,440.08
长期待摊费用|七、29|1,846,101.15|2,529,531.48
递延所得税资产|七、30|3,484,842.57|2,428,968.53
其他非流动资产|七、31|3,332,252.44|789,673.22
非流动资产合计||115,547,870.71|103,843,643.53
资产总计||900,611,434.81|268,453,730.83
流动负债：|||
短期借款|七、32|500,000.00|1,800,000.00
应付账款|七、36|2,199,401.74|1,281,283.46
预收款项|||11,345,476.03
合同负债|七、38|4,855,882.81|
应付职工薪酬|七、39|5,777,278.95|5,091,406.58
应交税费|七、40|7,648,150.85|9,364,805.83
其他应付款||19,788,555.69|15,901,709.79
其他流动负债|七、44|542,472.94|-
流动负债合计||41,311,742.98|44,784,681.69
非流动负债：|||
递延收益|七、51|2,572,336.15|3,315,302.39
递延所得税负债|七、30|258,990.70|-
其他非流动负债|七、52|225,000.00|-
非流动负债合计||3,056,326.85|3,315,302.39
负债合计||44,368,069.83|48,099,984.08
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|60,000,000.00|45,000,000.00
资本公积|七、55|606,390,715.87|69,105,898.79
其他综合收益|七、57|-1,391,278.94|682,848.53
盈余公积|七、59|3,395,805.64|-
未分配利润|七、60|187,848,122.41|105,564,999.43
归属于母公司所有者权益（或股东权益）合计||856,243,364.98|220,353,746.75
所有者权益（或股东权||856,243,364.98|220,353,746.75
page|86
益）合计|||
负债和所有者权益（或股东权益）总计||900,611,434.81|268,453,730.83
