page|116
项目|附注|2019 年度|2018 年度
一、营业总收入||288,794,709.93|230,700,330.36
其中：营业收入|七、59|288,794,709.93|230,700,330.36
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||200,358,111.65|169,077,013.81
其中：营业成本|七、59|52,684,618.53|42,281,654.78
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|1,544,502.65|1,126,059.34
销售费用|七、61|88,233,355.75|79,482,013.72
管理费用|七、62|23,277,907.58|21,644,829.89
研发费用|七、63|38,558,434.25|26,384,023.14
财务费用|七、64|-3,940,707.11|-1,841,567.06
page|117
其中：利息费用|||
利息收入||4,016,698.76|1,905,711.74
加：其他收益|七、65|6,493,303.54|5,434,829.18
投资收益（损失以“－”号填列）|七、66||6,199,226.41
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||704,575.34|
信用减值损失（损失以“-”号填列）|七、69|-1,009,863.69|
资产减值损失（损失以“-”号填列）|七、70|-15,914.54|-535,459.39
资产处置收益（损失以“－”号填列）|七、71|432,719.62|568,826.38
三、营业利润（亏损以“－”号填列）||95,041,418.55|73,290,739.13
加：营业外收入|七、72|82,871.08|87,892.61
减：营业外支出|七、73|423,311.44|407,115.00
四、利润总额（亏损总额以“－”号填列）||94,700,978.19|72,971,516.74
减：所得税费用|七、74|10,944,798.43|9,146,943.42
五、净利润（净亏损以“－”号填列）||83,756,179.76|63,824,573.32
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||83,756,179.76|63,824,573.32
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||83,756,179.76|63,824,573.32
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值|||
page|118
变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||83,756,179.76|63,824,573.32
（一）归属于母公司所有者的综合收益总额||83,756,179.76|63,824,573.32
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||1.85|1.45
（二）稀释每股收益(元/股)||1.85|1.45
