page|122
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|415,483,740.36|438,933,263.27
其中：营业收入|七、61|415,483,740.36|438,933,263.27
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||294,316,879.59|249,574,871.38
其中：营业成本|七、61|207,473,150.79|185,866,191.98
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|3,829,973.41|4,090,351.33
销售费用|七、63|6,329,850.69|3,541,941.28
管理费用|七、64|33,263,970.39|27,713,309.29
研发费用|七、65|44,075,142.18|27,199,157.56
财务费用|七、66|-655,207.87|1,163,919.94
其中：利息费用|||262,348.45
利息收入||2,031,042.46|5,627,580.73
加：其他收益|七、67|11,572,650.72|19,769,754.25
投资收益（损失以“－”号填列）|七、68|29,157,307.24|7,295,005.98
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|-287,131.00|132,782.48
信用减值损失（损失以“-”号填列）|七、71|724,146.41|-1,056,784.97
资产减值损失（损失以“-”号填列）|七、72|-3,011,916.74|-3,134,409.01
资产处置收益（损失以“－”号填列）|七、73|46,903.07|93,394.88
三、营业利润（亏损以“－”号填列）||159,368,820.47|212,458,135.50
加：营业外收入|七、74|1,231.27|213,371.40
减：营业外支出|七、75|279,301.82|290,347.22
四、利润总额（亏损总额以“－”号填||159,090,749.92|212,381,159.68
page|123
列）|||
减：所得税费用|七、76|18,161,577.05|29,302,983.44
五、净利润（净亏损以“－”号填列）||140,929,172.87|183,078,176.24
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||140,929,172.87|183,078,176.24
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||140,002,782.39|182,995,327.53
2.少数股东损益（净亏损以“-”号填列）||926,390.48|82,848.71
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||140,929,172.87|183,078,176.24
（一）归属于母公司所有者的综合收益总额||140,002,782.39|182,995,327.53
（二）归属于少数股东的综合收益总额||926,390.48|82,848.71
八、每股收益：|||
（一）基本每股收益(元/股)||0.35|0.49
（二）稀释每股收益(元/股)||0.35|0.49
