page|60
项目|附注|2020 年度|2019 年度
一、营业总收入||909,735,909.11|726,641,194.19
其中：营业收入||909,735,909.11|726,641,194.19
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||757,129,731.86|615,187,600.22
其中：营业成本||546,845,525.18|461,718,084.20
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||1,263,753.66|1,778,523.56
销售费用||2,184,666.34|6,099,541.28
管理费用||68,976,695.41|59,726,517.27
研发费用||40,020,702.02|26,684,183.44
财务费用||97,838,389.25|59,180,750.47
其中：利息费用||99,698,330.87|62,242,147.12
利息收入||1,967,194.60|3,399,952.58
加：其他收益||10,366,465.97|8,043,432.10
投资收益（损失以“－”号填列）|||
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|61
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-4,848.01|-216,699.87
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）||31,816.79|1,085.21
三、营业利润（亏损以“－”号填列）||162,999,612.00|119,281,411.41
加：营业外收入||618,981.99|3,069,900.70
减：营业外支出||65,823.51|62,686.90
四、利润总额（亏损总额以“－”号填列）||163,552,770.48|122,288,625.21
减：所得税费用||29,357,007.28|11,926,767.27
五、净利润（净亏损以“－”号填列）||134,195,763.20|110,361,857.94
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||134,195,763.20|110,361,857.94
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||136,358,483.85|110,337,894.22
2.少数股东损益（净亏损以“-”号填列）||-2,162,720.65|23,963.72
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
page|62
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||134,195,763.20|110,361,857.94
（一）归属于母公司所有者的综合收益总额||136,358,483.85|110,337,894.22
（二）归属于少数股东的综合收益总额||-2,162,720.65|23,963.72
八、每股收益：|||
（一）基本每股收益(元/股)||0.63|0.52
（二）稀释每股收益(元/股)||0.63|0.52
