page|101
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,649,849,428.85|1,501,938,836.71
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|97,896,439.39|76,011,251.87
收到其他与经营活动有关的现金|14,125,813.05|11,205,472.60
经营活动现金流入小计|1,761,871,681.29|1,589,155,561.18
购买商品、接受劳务支付的现金|1,177,540,979.15|1,060,646,005.92
page|102
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|310,998,316.25|293,659,952.29
支付的各项税费|39,611,299.98|36,371,256.29
支付其他与经营活动有关的现金|76,788,907.39|101,242,285.54
经营活动现金流出小计|1,604,939,502.77|1,491,919,500.04
经营活动产生的现金流量净额|156,932,178.52|97,236,061.14
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|1,352,000.78|1,387,951.68
处置固定资产、无形资产和其他长期资产收回的现金净额|6,118,284.45|1,718,575.72
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|430,760,000.00|299,050,000.00
投资活动现金流入小计|438,230,285.23|302,156,527.40
购建固定资产、无形资产和其他长期资产支付的现金|160,147,206.30|95,948,699.76
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|735,396,000.00|368,000,000.00
投资活动现金流出小计|895,543,206.30|463,948,699.76
投资活动产生的现金流量净额|-457,312,921.07|-161,792,172.36
三、筹资活动产生的现金流量：||
吸收投资收到的现金|599,559,754.48|25,851,478.00
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|507,563,045.00|362,100,000.00
page|103
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|1,107,122,799.48|387,951,478.00
偿还债务支付的现金|407,617,230.00|365,000,000.00
分配股利、利润或偿付利息支付的现金|31,339,663.01|33,655,141.23
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|646,974.40|869,976.00
筹资活动现金流出小计|439,603,867.41|399,525,117.23
筹资活动产生的现金流量净额|667,518,932.07|-11,573,639.23
四、汇率变动对现金及现金等价物的影响|-7,146,353.57|4,871,529.94
五、现金及现金等价物净增加额|359,991,835.95|-71,258,220.51
加：期初现金及现金等价物余额|189,137,839.87|260,396,060.38
六、期末现金及现金等价物余额|549,129,675.82|189,137,839.87
