page|104
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||263,979,089.43|236,041,069.37
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,207,391.87|279,508.69
收到其他与经营活动有关的现金|七、78|9,389,323.52|9,826,071.22
经营活动现金流入小计||274,575,804.82|246,146,649.28
购买商品、接受劳务支付的现金||257,003,145.18|302,576,788.68
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||74,021,903.78|60,480,040.54
支付的各项税费||25,858,637.54|24,511,783.74
支付其他与经营活动有关的现金|七、78|30,107,312.92|28,536,686.97
经营活动现金流出小计||386,990,999.42|416,105,299.93
经营活动产生的现金流量净额||-112,415,194.60|-169,958,650.65
二、投资活动产生的现金流量：|||
收回投资收到的现金||545,930,000.00|320,720,000.00
取得投资收益收到的现金||4,067,632.95|2,491,282.39
处置固定资产、无形资产和其他长期资产收回的现金净额||31,974.76|36,410.00
page|105
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||550,029,607.71|323,247,692.39
购建固定资产、无形资产和其他长期资产支付的现金||4,216,839.82|2,625,809.45
投资支付的现金||597,150,000.00|322,460,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||601,366,839.82|325,085,809.45
投资活动产生的现金流量净额||-51,337,232.11|-1,838,117.06
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||218,203,240.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||190,900,000.00|110,143,186.51
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||409,103,240.00|110,143,186.51
偿还债务支付的现金||136,142,800.00|30,107,200.00
分配股利、利润或偿付利息支付的现金||9,928,601.70|6,284,132.01
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|52,554,738.80|8,452,543.64
筹资活动现金流出小计||198,626,140.50|44,843,875.65
筹资活动产生的现金流量净额||210,477,099.50|65,299,310.86
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||46,724,672.79|-106,497,456.85
加：期初现金及现金等价物余额||65,966,421.67|172,463,878.52
六、期末现金及现金等价物余额||112,691,094.46|65,966,421.67
