page|54
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|88,817,665.19|87,301,823.05
应收账款|七、5|7,123,340.30|2,850,002.34
预付款项|七、7|540,685.74|115,078.50
其他应收款|七、8|26,520,539.84|41,595,029.48
其中：应收利息|七、8|2,342,183.32|2,374,268.00
存货|七、9|11,383,893.98|7,810,774.54
其他流动资产|七、13|7,596,137.06|6,874,970.95
流动资产合计||141,982,262.11|146,547,678.86
非流动资产：|||
投资性房地产|七、20|27,495,956.97|28,196,714.49
固定资产|七、21|49,594,069.24|27,671,467.31
在建工程|七、22||0.00
生产性生物资产|七、23|49,933,416.39|52,891,110.02
无形资产|七、26|29,856,717.28|30,886,259.32
递延所得税资产|七、30|1,494,643.77|6,849,931.84
其他非流动资产|七、31|0.00|88,800.00
非流动资产合计||158,374,803.65|146,584,282.98
资产总计||300,357,065.76|293,131,961.84
流动负债：|||
预收款项|七、37|68,145.79|331,464.71
合同负债|七、38|5,784,621.60|0.00
应付职工薪酬|七、39|1,940,366.02|2,517,135.47
应交税费|七、40|633,173.95|579,092.24
其他应付款|七、41|2,063,584.00|4,519,522.02
一年内到期的非流动负债|七、43|99,926.28|95,785.10
其他流动负债|七、44|323,658.10|0.00
流动负债合计||10,913,475.74|8,042,999.54
非流动负债：|||
长期应付职工薪酬|七、49|105,385.77|205,312.05
递延收益|七、51|10,818,000.00|10,818,000.00
非流动负债合计||10,923,385.77|11,023,312.05
负债合计||21,836,861.51|19,066,311.59
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|147,706,873.00|147,706,873.00
资本公积|七、55|223,982,201.21|223,982,201.21
盈余公积|七、59|34,192,504.86|34,192,504.86
未分配利润|七、60|-127,361,374.82|-131,815,928.82
所有者权益（或股东权益）合计||278,520,204.25|274,065,650.25
负债和所有者权益（或||300,357,065.76|293,131,961.84
