page|46
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||20,414,819.49|74,509,012.86
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||20,467.56
收到其他与经营活动有关的现金|七、78|260,919.33|6,414,350.17
经营活动现金流入小计||20,675,738.82|80,943,830.59
购买商品、接受劳务支付的现金||17,752,102.75|70,644,024.86
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,884,867.90|4,689,113.61
支付的各项税费||323,535.46|1,657,315.51
支付其他与经营活动有关的现金|七、78|4,148,763.38|10,655,652.33
经营活动现金流出小计||25,109,269.49|87,646,106.31
经营活动产生的现金流量净额||-4,433,530.67|-6,702,275.72
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||572,640.00|412,500.00
处置固定资产、无形资产和其他长期资产收回的现金净额||3,000,000.00|
处置子公司及其他营业单位收到的现金净额|||12,354,656.01
收到其他与投资活动有关的现金|七、78||4,611,304.11
投资活动现金流入小计||3,572,640.00|17,378,460.12
购建固定资产、无形资产和其他长期资产支付的现金|||1,999.00
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|8,587.86|
投资活动现金流出小计||8,587.86|1,999.00
投资活动产生的现金流量净额||3,564,052.14|17,376,461.12
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
page|47
取得借款收到的现金||13,500,000.00|18,000,000.00
收到其他与筹资活动有关的现金|七、78|45,000,000.00|
筹资活动现金流入小计||58,500,000.00|18,000,000.00
偿还债务支付的现金||16,800,000.00|20,000,000.00
分配股利、利润或偿付利息支付的现金||1,170,730.56|1,393,326.39
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78||15,000,000.00
筹资活动现金流出小计||17,970,730.56|36,393,326.39
筹资活动产生的现金流量净额||40,529,269.44|-18,393,326.39
四、汇率变动对现金及现金等价物的影响||-159,048.96|37,193.19
五、现金及现金等价物净增加额||39,500,741.95|-7,681,947.80
加：期初现金及现金等价物余额||23,950,512.66|31,632,460.46
六、期末现金及现金等价物余额||63,451,254.61|23,950,512.66
