page|113
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,210,172,119.81|4,528,171,504.50
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||122,485,012.74|91,446,790.19
收到其他与经营活动有关的现金|五、57（1）|108,907,982.54|94,480,575.81
经营活动现金流入小计||5,441,565,115.09|4,714,098,870.50
购买商品、接受劳务支付的现金||3,452,137,157.29|2,575,751,335.24
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,139,894,997.49|1,048,765,065.86
page|114
项目|附注|2021年度|2020年度
支付的各项税费||109,107,169.12|121,675,307.72
支付其他与经营活动有关的现金|五、57（2）|324,655,702.58|211,528,496.57
经营活动现金流出小计||5,025,795,026.48|3,957,720,205.39
经营活动产生的现金流量净额|五、58（1）|415,770,088.61|756,378,665.11
二、投资活动产生的现金流量：|||
收回投资收到的现金||65,227,298.84|49,849,412.27
取得投资收益收到的现金||60,609,646.11|29,668.81
处置固定资产、无形资产和其他长期资产收回的现金净额||8,044,327.63|25,526,695.48
处置子公司及其他营业单位收到的现金净额|五、58（3）|-|6,343,719.30
收到其他与投资活动有关的现金|五、57（3）|4,611,564.46|2,582,264.06
投资活动现金流入小计||138,492,837.04|84,331,759.92
购建固定资产、无形资产和其他长期资产支付的现金||767,836,597.99|409,662,671.92
投资支付的现金||28,187,764.98|90,632,896.37
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|五、58（2）|2,379,668.98|
支付其他与投资活动有关的现金|五、57（4）|-|115,585.05
投资活动现金流出小计||798,404,031.95|500,411,153.34
投资活动产生的现金流量净额||-659,911,194.91|-416,079,393.42
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||488,288,318.96|1,635,000.00
其中：子公司吸收少数股东投资收到的现金||7,200,000.00|1,635,000.00
取得借款收到的现金||5,105,789,805.44|4,922,916,554.67
收到其他与筹资活动有关的现金||0|0
筹资活动现金流入小计||5,594,078,124.40|4,924,551,554.67
偿还债务支付的现金||5,002,984,834.25|4,857,999,875.43
分配股利、利润或偿付利息支付的现金||161,147,921.96|229,942,967.92
其中：子公司支付给少数股东的股利、利润||-|-
支付其他与筹资活动有关|五、57（5）|18,490,191.15|8,513,939.82
page|115
项目|附注|2021年度|2020年度
的现金|||
筹资活动现金流出小计||5,182,622,947.36|5,096,456,783.17
筹资活动产生的现金流量净额||411,455,177.04|-171,905,228.50
四、汇率变动对现金及现金等价物的影响||-35,176,040.76|-70,773,406.35
五、现金及现金等价物净增加额|五、58（1）|132,138,029.98|97,620,636.84
加：期初现金及现金等价物余额|五、58（1）|299,366,510.38|201,745,873.54
六、期末现金及现金等价物余额|五、58（4）|431,504,540.36|299,366,510.38
