page|118
项目|附注|2021 年度|2020 年度
一、营业总收入||627,919,290.90|557,564,592.41
其中：营业收入|七、61|627,919,290.90|557,564,592.41
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||561,511,911.53|496,943,391.86
其中：营业成本|七、61|427,655,295.63|382,400,249.92
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|5,296,378.55|4,276,503.30
销售费用|七、63|43,668,432.81|36,515,733.37
管理费用|七、64|42,531,774.47|34,980,346.24
研发费用|七、65|31,245,443.26|25,407,748.34
财务费用|七、66|11,114,586.81|13,362,810.69
其中：利息费用||11,237,400.42|11,228,725.78
利息收入||1,139,937.70|588,179.25
加：其他收益|七、67|13,476,179.82|7,446,860.47
投资收益（损失以“－”号填列）|七、68|-560,853.06|-275,513.96
其中：对联营企业和合营企业的投资收益||-58,397.42|-275,513.96
以摊余成本计量的金融资产终止确认收益||-822,145.64|
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|951,712.34|0.00
信用减值损失（损失以“-”号填列）|七、71|-1,585,538.77|-10,488,221.01
资产减值损失（损失以“-”号填列）|七、72|-7,534,297.70|-760,193.94
资产处置收益（损失以“－” 七、73||726,350.26|18,093.40
page|119
号填列）|||
三、营业利润（亏损以“－”号填列）||71,880,932.26|56,562,225.51
加：营业外收入|七、74|247,667.51|50,879.51
减：营业外支出|七、75|884,917.80|53,949.94
四、利润总额（亏损总额以“－”号填列）||71,243,681.97|56,559,155.08
减：所得税费用|七、76|7,574,405.01|6,163,531.76
五、净利润（净亏损以“－”号填列）||63,669,276.96|50,395,623.32
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||63,669,276.96|50,395,623.32
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||55,885,667.04|47,747,165.30
2.少数股东损益（净亏损以“-”号填列）||7,783,609.92|2,648,458.02
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||63,669,276.96|50,395,623.32
（一）归属于母公司所有者的综合收益总额||55,885,667.04|47,747,165.30
（二）归属于少数股东的综合收益总额||7,783,609.92|2,648,458.02
page|120
八、每股收益：|||
（一）基本每股收益(元/股)||0.69|0.67
（二）稀释每股收益(元/股)||0.69|0.67
