page|69
项目|附注|2020 年度|2019 年度
一、营业总收入|七、61|8,032,466,746.34|10,078,181,218.81
其中：营业收入||8,032,466,746.34|10,078,181,218.81
二、营业总成本||5,478,998,906.92|5,430,731,983.67
其中：营业成本|七、61|4,686,890,023.93|4,576,009,544.69
税金及附加|七、62|125,864,731.35|126,990,737.26
销售费用|七、63|24,698,386.89|35,971,797.28
管理费用|七、64|197,226,409.99|227,595,890.11
财务费用|七、66|444,319,354.76|464,164,014.33
其中：利息费用||436,079,760.40|462,160,618.94
利息收入||6,900,927.45|9,466,560.13
加：其他收益|七、67|33,219,560.42|7,257,958.52
投资收益（损失以“－”号填列）|七、68|618,460,042.64|886,313,895.55
其中：对联营企业和合营企业的投资收益||375,141,407.68|649,050,248.68
以摊余成本计量的金融资产终止确认收益||-|-
公允价值变动收益（损失以“－”号填列）|七、70|33,547,488.70|71,295,344.11
信用减值损失（损失以“-”号填列）|七、71|-94,002.60|-96,972.99
|资产处置收益（损失以“－”号填列）  七、73|220,298.98|-70,252,066.32
三、营业利润（亏损以“－”号填列）||3,238,821,227.56|5,541,967,394.01
加：营业外收入|七、74|82,926,177.75|32,336,183.87
减：营业外支出|七、75|88,111,461.54|52,532,595.64
四、利润总额（亏损总额以“－”号填列）||3,233,635,943.77|5,521,770,982.24
减：所得税费用|七、76|714,881,261.68|1,221,286,273.27
五、净利润（净亏损以“－”号填列）||2,518,754,682.09|4,300,484,708.97
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||2,518,754,682.09|4,300,484,708.97
2.终止经营净利润（净亏损以“－”号填列）||-|-
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||2,464,213,675.74|4,199,704,371.82
2.少数股东损益（净亏损以“-”号填列）||54,541,006.35|100,780,337.15
page|70
六、其他综合收益的税后净额||-467,550,226.48|453,657,154.34
（一）归属母公司所有者的其他综合收益的税后净额||-484,793,101.48|453,920,404.34
1．不能重分类进损益的其他综合收益||-484,793,101.48|453,920,404.34
（1）重新计量设定受益计划变动额||-|-
（2）权益法下不能转损益的其他综合收益||16,753,010.70|54,156,057.60
（3）其他权益工具投资公允价值变动||-501,546,112.18|399,764,346.74
（二）归属于少数股东的其他综合收益的税后净额||17,242,875.00|-263,250.00
七、综合收益总额||2,051,204,455.61|4,754,141,863.31
（一）归属于母公司所有者的综合收益总额||1,979,420,574.26|4,653,624,776.16
（二）归属于少数股东的综合收益总额||71,783,881.35|100,517,087.15
八、每股收益：|||
（一）基本每股收益(元/股)||0.4891|0.8336
（二）稀释每股收益(元/股)||不适用|不适用
