page|64
项目|附注|2019 年度|2018 年度
一、营业总收入||13,165,049,633.33|10,511,383,456.06
其中：营业收入||13,165,049,633.33|10,511,383,456.06
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||13,479,496,034.95|10,470,056,946.89
其中：营业成本||11,651,874,301.58|8,854,509,047.89
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||97,252,429.29|122,763,275.44
销售费用||229,747,008.08|162,614,950.99
管理费用||527,696,626.95|602,763,602.87
研发费用||368,868,290.92|255,843,632.38
财务费用||604,057,378.13|471,562,437.32
其中：利息费用||614,746,921.97|546,974,526.79
利息收入||19,384,873.07|84,664,886.31
加：其他收益||80,431,144.98|79,557,380.08
投资收益（损失以“－”号填列）||19,218,727.17|196,822,313.69
其中：对联营企业和合营企业的投资收益||19,098,283.67|-8,497,146.77
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||237,545,929.89|
资产减值损失（损失以“-”号填列）||-3,302,180.93|-351,119,468.09
资产处置收益（损失以“－”号填列）||27,812,168.62|265,892.54
三、营业利润（亏损以“－”号填列）||47,259,388.11|-33,147,372.61
加：营业外收入||140,715,513.38|172,479,158.33
page|65
减：营业外支出||7,982,293.19|18,913,001.35
四、利润总额（亏损总额以“－”号填列）||179,992,608.30|120,418,784.37
减：所得税费用||51,618,258.04|54,408,770.34
五、净利润（净亏损以“－”号填列）||128,374,350.26|66,010,014.03
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||128,374,350.26|223,763,165.03
2.终止经营净利润（净亏损以“－”号填列）|||-157,753,151.00
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||128,748,251.73|128,710,540.79
2.少数股东损益（净亏损以“-”号填列）||-373,901.47|-62,700,526.76
六、其他综合收益的税后净额||-12,399,511.99|-3,791,000.59
（一）归属母公司所有者的其他综合收益的税后净额||-12,399,511.99|-3,791,000.59
1．不能重分类进损益的其他综合收益||-12,327,767.20|-5,859,000.00
（1）重新计量设定受益计划变动额||-11,080,000.00|-2,590,000.00
（2）权益法下不能转损益的其他综合收益|||-3,269,000.00
（3）其他权益工具投资公允价值变动||-1,247,767.20|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-71,744.79|2,067,999.41
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||-71,744.79|2,067,999.41
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||115,974,838.27|62,219,013.44
（一）归属于母公司所有者的综合收益总额||116,348,739.74|124,919,540.20
page|66
（二）归属于少数股东的综合收益总额||-373,901.47|-62,700,526.76
八、每股收益：|||
（一）基本每股收益(元/股)||0.0188|0.0188
（二）稀释每股收益(元/股)||0.0188|0.0188
