page|50
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||32,909,913.00|27,128,782.47
结算备付金||-|
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|||
应收账款||9,254,624.69|6,832,394.21
应收款项融资|||
预付款项||5,574,201.60|3,930,108.68
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||16,631,411.71|7,635,026.84
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||9,126,892.28|628,164.37
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||2,916.65|180,472.07
流动资产合计||73,499,959.93|46,334,948.64
非流动资产：|||
发放贷款和垫款|||
page|51
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||27,209,767.75
其他权益工具投资||100,000.00|9,147,837.17
其他非流动金融资产|||
投资性房地产|||
固定资产||11,259,750.36|11,288,125.12
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||26,224,123.48|31,071,864.67
开发支出|||
商誉|||
长期待摊费用||16,666.68|
递延所得税资产|||
其他非流动资产||59,600.00|59,600.00
非流动资产合计||37,660,140.52|78,777,194.71
资产总计||111,160,100.45|125,112,143.35
流动负债：|||
短期借款||10,000,000.00|
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||5,960,208.64|5,588,332.96
预收款项|||
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||2,312,743.70|2,062,606.48
应交税费||44,252,187.44|40,817,995.58
其他应付款||39,576,502.47|34,473,623.04
其中：应付利息||60,123.29|
应付股利||135,701.80|135,701.80
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
流动负债合计||102,101,642.25|82,942,558.06
非流动负债：|||
保险合同准备金|||
长期借款|||
page|52
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||200,000.00|200,000.00
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债|||
其他非流动负债|||
非流动负债合计||200,000.00|200,000.00
负债合计||102,301,642.25|83,142,558.06
所有者权益（或股东权益）：|||
实收资本（或股本）||508,837,238.00|508,837,238.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||137,083,963.47|132,083,963.47
减：库存股|||
其他综合收益||-70,000,000.00|-60,852,162.83
专项储备|||
盈余公积||25,187,220.38|25,187,220.38
一般风险准备|||
未分配利润||-593,531,778.12|-564,654,333.48
归属于母公司所有者权益（或股东权益）合计||7,576,643.73|40,601,925.54
少数股东权益||1,281,814.47|1,367,659.75
所有者权益（或股东权益）合计||8,858,458.20|41,969,585.29
负债和所有者权益（或股东权益）总计||111,160,100.45|125,112,143.35
