page|90
项目|附注|2021 年度|2020 年度
一、营业总收入||21,716,509,827.62|19,164,749,581.38
其中：营业收入|六、43|21,716,509,827.62|19,164,749,581.38
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||20,174,410,522.88|18,245,592,210.24
其中：营业成本|六、43|18,101,198,222.09|16668089053.45
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|六、44|268,132,600.34|180,604,893.09
销售费用|六、45|32,783,119.30|33530621.32
管理费用|六、46|1,398,849,347.88|918,600,829.39
page|91
研发费用|六、47|74,194,976.05|53,503,529.46
财务费用|六、48|299,252,257.22|391,263,283.53
其中：利息费用||299,717,308.27|392,704,912.90
利息收入||10,427,745.09|11,053,039.08
汇兑净损失（净收益以"-"号填列）||1,652,478.63|2,049,891.25
加：其他收益|六、49|16,384,234.82|15,639,284.35
投资收益（损失以“－”号填列）|六、50|-10,065,213.60|25,341,513.74
其中：对联营企业和合营企业的投资收益||-5,261,994.41|-13,924,600.99
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|六、51|169,080.23|61,987.83
信用减值损失（损失以“-”号填列）|六、52|-30,640,552.11|7,184,396.71
资产减值损失（损失以“-”号填列）|六、53|-252,070,632.14|-655,235,401.68
资产处置收益（损失以“－”号填列）|六、54|51,187,891.67|4,823,265.24
三、营业利润（亏损以“－”号填列）||1,317,064,113.61|316,972,417.33
加：营业外收入|六、55|5,774,064.94|14,164,900.02
减：营业外支出|六、56|483,362,944.02|72,468,765.80
四、利润总额（亏损总额以“－”号填列）||839,475,234.53|258,668,551.55
减：所得税费用|六、57|300,197,760.04|170,456,608.70
五、净利润（净亏损以“－”号填列）||539,277,474.49|88,211,942.85
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||539,277,474.49|88,211,942.85
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||584,417,261.51|471,665,675.46
2.少数股东损益（净亏损以“-”号填列）||-45,139,787.02|-383,453,732.61
六、其他综合收益的税后净额||-123,646,818.71|-116,465,104.20
（一）归属母公司所有者的其他综合收益的税后净额||-119,218,943.70|-115,208,362.84
1．不能重分类进损益的其他综合收益||-2,560,000.00|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-2,560,000.00|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-116,658,943.70|-115,208,362.84
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备||-11,861,860.01|12,904,349.63
（6）外币财务报表折算差额||-104,797,083.69|-128,112,712.47
（7）其他|||
page|92
（二）归属于少数股东的其他综合收益的税后净额||-4,427,875.01|-1,256,741.36
七、综合收益总额||415,630,655.78|-28,253,161.35
（一）归属于母公司所有者的综合收益总额||465,198,317.81|356,457,312.62
（二）归属于少数股东的综合收益总额||-49,567,662.03|-384,710,473.97
八、每股收益：|||
（一）基本每股收益(元/股)||0.1148|0.0926
（二）稀释每股收益(元/股)||0.1148|0.0926
