page|73
项目|附注|2020 年度|2019 年度
一、营业总收入||1,668,225,827.41|1,607,699,267.23
其中：营业收入||1,668,225,827.41|1,607,699,267.23
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,608,307,620.99|1,513,781,758.84
其中：营业成本||1,520,081,692.45|1,420,309,139.41
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||22,155,989.44|23,388,408.31
销售费用||6,601,999.62|7,445,119.77
管理费用||70,027,421.66|75,444,275.87
研发费用||104,002.88|
财务费用||-10,663,485.06|-12,805,184.52
其中：利息费用||506,316.51|216,369.43
利息收入||11,355,705.42|13,308,700.12
加：其他收益||4,065,341.08|4,071,583.48
投资收益（损失以“－”号填列）||28,775,293.92|33,747,242.22
其中：对联营企业和合营企业的投资收益||28,775,293.92|27,245,562.92
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-593,630.04|-9,568,986.15
资产减值损失（损失以“-”号填列）||-156,679.46|
资产处置收益（损失以“－”号填列）|||110,548.80
三、营业利润（亏损以“－”号填列）||92,008,531.92|122,277,896.74
加：营业外收入||3,726,235.39|2,655,378.35
减：营业外支出||5,893,559.57|8,785,093.74
四、利润总额（亏损总额以“－”号填列）||89,841,207.74|116,148,181.35
page|74
减：所得税费用||13,720,592.72|15,414,456.48
五、净利润（净亏损以“－”号填列）||76,120,615.02|100,733,724.87
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||76,120,615.02|100,733,724.87
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||70,020,114.25|99,686,162.28
2.少数股东损益（净亏损以“-”号填列）||6,100,500.77|1,047,562.59
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||76,120,615.02|100,733,724.87
（一）归属于母公司所有者的综合收益总额||70,020,114.25|99,686,162.28
（二）归属于少数股东的综合收益总额||6,100,500.77|1,047,562.59
八、每股收益：|||
（一）基本每股收益(元/股)||0.1661|0.2365
（二）稀释每股收益(元/股)||0.1661|0.2365
