page|64
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,184,750,998.20|978,934,253.42
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||18,708,532.77|23,017,598.28
收到其他与经营活动有关的现金||85,161,332.05|85,271,612.24
经营活动现金流入小计||2,288,620,863.02|1,087,223,463.94
购买商品、接受劳务支付的现金||1,916,621,151.82|1,199,964,983.12
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||167,383,341.93|139,448,629.80
支付的各项税费||40,625,154.01|22,250,138.67
page|65
支付其他与经营活动有关的现金||69,768,409.38|45,938,164.12
经营活动现金流出小计||2,194,398,057.14|1,407,601,915.71
经营活动产生的现金流量净额||94,222,805.88|-320,378,451.77
二、投资活动产生的现金流量：|||
收回投资收到的现金||902,610,478.32|715,000,000.00
取得投资收益收到的现金||9,763,055.51|8,266,601.84
处置固定资产、无形资产和其他长期资产收回的现金净额||6,005,201.05|129,901,957.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||918,378,734.88|853,168,558.84
购建固定资产、无形资产和其他长期资产支付的现金||2,588,867.57|3,773,418.66
投资支付的现金||960,000,000.00|857,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||962,588,867.57|860,773,418.66
投资活动产生的现金流量净额||-44,210,132.69|-7,604,859.82
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||15,000,000.00
其中：子公司吸收少数股东投资收到的现金|||15,000,000.00
取得借款收到的现金||370,000,000.00|268,785,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||370,000,000.00|283,785,000.00
偿还债务支付的现金||267,353,759.10|11,062,503.92
分配股利、利润或偿付利息支付的现金||32,871,609.14|10,888,355.45
其中：子公司支付给少数股东的股利、利润|||257,639.46
支付其他与筹资活动有关的现金||681,057.99|
筹资活动现金流出小计||300,906,426.23|21,950,859.37
筹资活动产生的现金流量净额||69,093,573.77|261,834,140.63
四、汇率变动对现金及现金等价物的影响||-834,003.00|-622,491.34
五、现金及现金等价物净增加额||118,272,243.96|-66,771,662.30
加：期初现金及现金等价物余额||301,328,887.30|368,100,549.60
六、期末现金及现金等价物余额||419,601,131.26|301,328,887.30
