page|149
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||147,967,670.40|170,255,773.83
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,867,068.28|7,414,259.43
收到其他与经营活动有关的现金|七、78|49,754,867.96|47,025,509.26
经营活动现金流入小计||200,589,606.64|224,695,542.52
购买商品、接受劳务支付的现金||115,107,542.22|64,144,355.05
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||96,990,406.44|71,335,302.58
支付的各项税费||9,986,046.22|27,714,799.86
支付其他与经营活动有关的现金|七、78|42,612,908.81|34,454,640.29
经营活动现金流出小计||264,696,903.69|197,649,097.78
经营活动产生的现金流量净额||-64,107,297.05|27,046,444.74
二、投资活动产生的现金流量：|||
收回投资收到的现金||862,000,000.00|443,000,000.00
取得投资收益收到的现金||10,844,839.65|4,409,709.42
处置固定资产、无形资产和其他长期资产收回的现金净额|||284,337.63
page|150
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||872,844,839.65|447,694,047.05
购建固定资产、无形资产和其他长期资产支付的现金||88,672,634.75|49,331,881.29
投资支付的现金||858,450,000.00|761,210,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||947,122,634.75|810,541,881.29
投资活动产生的现金流量净额||-74,277,795.10|-362,847,834.24
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||684,656,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||684,656,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||9,600,000.00|
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|844,554.20|26,346,640.03
筹资活动现金流出小计||10,444,554.20|26,346,640.03
筹资活动产生的现金流量净额||-10,444,554.20|658,309,359.97
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-148,829,646.35|322,507,970.47
加：期初现金及现金等价物余额||804,567,717.32|482,059,746.85
六、期末现金及现金等价物余额||655,738,070.97|804,567,717.32
