page|87
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,250,435,693.19|1,625,256,018.61
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||31,338,728.09|36,774,154.76
收到其他与经营活动有关的现金||86,241,831.44|128,722,460.12
经营活动现金流入小计||1,368,016,252.72|1,790,752,633.49
购买商品、接受劳务支付的现金||766,315,551.71|1,088,751,877.63
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的||231,018,138.13|206,658,952.30
page|88
现金|||
支付的各项税费||133,324,826.47|395,646,934.74
支付其他与经营活动有关的现金||97,051,068.17|122,060,867.26
经营活动现金流出小计||1,227,709,584.48|1,813,118,631.93
经营活动产生的现金流量净额||140,306,668.24|-22,365,998.44
二、投资活动产生的现金流量：|||
收回投资收到的现金||282,224,790.64|1,863,711,985.68
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||81,684,117.44|218,779,189.82
处置子公司及其他营业单位收到的现金净额|||871,899,444.03
收到其他与投资活动有关的现金|||566,605,860.54
投资活动现金流入小计||363,908,908.08|3,520,996,480.07
购建固定资产、无形资产和其他长期资产支付的现金||86,498,070.66|119,546,341.51
投资支付的现金||130,000,000.00|1,619,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||1,240,054,000.00
支付其他与投资活动有关的现金|||
投资活动现金流出小计||216,498,070.66|2,978,600,341.51
投资活动产生的现金流量净额||147,410,837.42|542,396,138.56
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||95,000,000.00|
收到其他与筹资活动有关的现金||10,000,000.00|
筹资活动现金流入小计||105,000,000.00|
偿还债务支付的现金|||550,000,000.00
分配股利、利润或偿付利息支付的现金||183,153,484.09|6,344,814.99
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||10,000,001.00|187,585,735.60
筹资活动现金流出小计||193,153,485.09|743,930,550.59
筹资活动产生的现金流量净额||-88,153,485.09|-743,930,550.59
四、汇率变动对现金及现金等价物的影响||427,102.18|3,519,548.51
五、现金及现金等价物净增加额||199,991,122.75|-220,380,861.96
page|89
加：期初现金及现金等价物余额||842,040,410.22|1,062,421,272.18
六、期末现金及现金等价物余额||1,042,031,532.97|842,040,410.22
