page|109
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,312,122,704.63|1,688,756,530.03
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
page|110
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||52,905,770.65|53,858,792.72
收到其他与经营活动有关的现金|七、78|212,033,572.68|354,848,515.84
经营活动现金流入小计||2,577,062,047.96|2,097,463,838.59
购买商品、接受劳务支付的现金||1,242,353,528.03|930,179,966.26
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||587,138,405.73|466,093,670.51
支付的各项税费||18,603,277.64|22,844,001.17
支付其他与经营活动有关的现金|七、78|421,477,251.35|301,800,164.27
经营活动现金流出小计||2,269,572,462.75|1,720,917,802.21
经营活动产生的现金流量净额||307,489,585.21|376,546,036.38
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,000,000,000.00|2,665,000,000.00
取得投资收益收到的现金||4,070,175.59|9,403,162.80
处置固定资产、无形资产和其他长期资产收回的现金净额||19,288,563.24|549,962.68
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||21,766,085.32|
投资活动现金流入小计||1,045,124,824.15|2,674,953,125.48
购建固定资产、无形资产和其他长期资产支付的现金||1,323,753,748.80|1,177,519,839.12
投资支付的现金||920,000,000.00|3,405,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
page|111
支付其他与投资活动有关的现金|||
投资活动现金流出小计||2,243,753,748.80|4,582,519,839.12
投资活动产生的现金流量净额||-1,198,628,924.65|-1,907,566,713.64
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||50,000,000.00|2,300,342,359.59
其中：子公司吸收少数股东投资收到的现金||50,000,000.00|
取得借款收到的现金||1,218,530,018.03|1,862,923,597.74
发行债券收到的现金||498,500,000.00|
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,767,030,018.03|4,163,265,957.33
偿还债务支付的现金||1,016,208,456.10|1,907,983,611.72
分配股利、利润或偿付利息支付的现金||91,678,842.19|94,871,111.86
其中：子公司支付给少数股东的股利、利润|||
购买少数股东股权支付的现金||118,243,800.00|29,958,912.00
支付其他与筹资活动有关的现金||35,619,748.29|12,276,275.95
筹资活动现金流出小计||1,261,750,846.58|2,045,089,911.53
筹资活动产生的现金流量净额||505,279,171.45|2,118,176,045.80
四、汇率变动对现金及现金等价物的影响||-16,228,726.51|-1,372,884.36
五、现金及现金等价物净增加额||-402,088,894.50|585,782,484.18
加：期初现金及现金等价物余额||1,279,822,232.10|694,039,747.92
六、期末现金及现金等价物余额||877,733,337.60|1,279,822,232.10
