page|118
项目|附注|2021 年度|2020 年度
一、营业总收入||3,105,284,071.95|1,481,092,401.48
其中：营业收入|七、61|3,105,284,071.95|1,481,092,401.48
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,819,375,345.02|1,245,173,891.32
其中：营业成本|七、61|2,636,021,556.53|1,123,079,326.15
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|2,965,268.25|2,156,560.96
销售费用|七、63|8,134,106.25|11,523,173.95
管理费用|七、64|30,813,588.89|29,637,452.34
研发费用|七、65|131,020,536.26|65,484,991.84
财务费用|七、66|10,420,288.84|13,292,386.08
其中：利息费用||19,840,067.55|7,366,414.63
利息收入||9,810,173.34|359,105.04
加：其他收益|七、67|10,048,969.08|9,423,179.34
投资收益（损失以“－”号填列）|七、68|10,279,673.97|13,200,820.06
其中：对联营企业和合营企业的投资收益||11,897,551.14|17,635,897.21
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-10,368,627.99|-2,295,064.36
page|119
资产减值损失（损失以“-”号填列）|七、72|-19,292,180.71|-2,103,844.82
资产处置收益（损失以“－”号填列）|七、73|-518.60|49,780.16
三、营业利润（亏损以“－”号填列）||276,576,042.68|254,193,380.54
加：营业外收入|七、74|370,055.98|358,466.15
减：营业外支出|七、75|732,421.83|629,443.91
四、利润总额（亏损总额以“－”号填列）||276,213,676.83|253,922,402.78
减：所得税费用|七、76|24,035,274.42|30,690,168.39
五、净利润（净亏损以“－”号填列）||252,178,402.41|223,232,234.39
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||252,178,402.41|223,232,234.39
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||252,178,402.41|223,232,234.39
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
page|120
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||252,178,402.41|223,232,234.39
（一）归属于母公司所有者的综合收益总额||252,178,402.41|223,232,234.39
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||3.07|3.54
（二）稀释每股收益(元/股)||3.07|3.54
