page|68
项目|附注|2020 年度|2019 年度
一、营业总收入||1,049,746,676.39|1,023,581,621.88
其中：营业收入|七、61（1）|1,049,746,676.39|1,023,581,621.88
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||999,213,287.47|966,968,773.28
其中：营业成本|七、61（1）|878,635,423.30|858,523,653.50
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|6,457,318.55|7,755,026.83
销售费用|七、63|20,671,170.66|28,737,633.51
管理费用|七、64|37,329,454.96|36,073,584.91
研发费用|七、65|19,874,004.52|19,622,858.76
财务费用|七、66|36,245,915.48|16,256,015.77
其中：利息费用||22,804,431.71|18,015,881.44
利息收入||1,867,474.01|1,136,797.09
加：其他收益|七、67|9,676,569.29|8,743,346.52
投资收益（损失以“－”号填列）|七、68|2,811,997.35|3,183,221.24
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
page|69
信用减值损失（损失以“-”号填列）|七、71|-7,750,764.96|-3,122,428.84
资产减值损失（损失以“-”号填列）|七、72|-16,714,886.49|-26,300,302.56
资产处置收益（损失以“－”号填列）|七、73|-27,546.48|565,394.60
三、营业利润（亏损以“－”号填列）||38,528,757.63|39,682,079.56
加：营业外收入|七、74|1,037,918.11|50,142.27
减：营业外支出|七、75|1,667,436.14|2,721,609.42
四、利润总额（亏损总额以“－”号填列）||37,899,239.60|37,010,612.41
减：所得税费用|七、76|8,271,552.86|11,057,005.45
五、净利润（净亏损以“－”号填列）||29,627,686.74|25,953,606.96
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||29,627,686.74|25,953,606.96
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||29,627,686.74|25,953,606.96
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||2,509,881.80|4,799,618.78
（一）归属母公司所有者的其他综合收益的税后净额||2,509,881.80|4,799,618.78
1．不能重分类进损益的其他综合收益||2,509,881.80|4,799,618.78
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||2,509,881.80|4,799,618.78
（4）企业自身信用风险公允价值变动|||
七、综合收益总额||32,137,568.54|30,753,225.74
（一）归属于母公司所有者的综合收益总额||32,137,568.54|30,753,225.74
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.1089|0.0954
（二）稀释每股收益(元/股)||0.1089|0.0954
