page|84
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||1,716,937,577.65  1,779,284,678.72
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||100,971,638.36|50,899,667.27
收到其他与经营活动有关的现金||18,384,591.88|13,845,940.45
经营活动现金流入小计|||1,836,293,807.89  1,844,030,286.44
购买商品、接受劳务支付的现金|||1,393,567,261.40  1,260,613,958.74
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||161,187,068.79|133,386,509.05
支付的各项税费||33,695,951.88|63,762,110.05
支付其他与经营活动有关的现金||83,057,221.15|75,244,799.79
经营活动现金流出小计|||1,671,507,503.22  1,533,007,377.63
经营活动产生的现金流量净额||164,786,304.67|311,022,908.81
二、投资活动产生的现金流量：|||
收回投资收到的现金|||1,722,199,141.79  1,255,000,000.00
取得投资收益收到的现金||7,017,128.09|10,805,515.48
处置固定资产、无形资产和其他长期资产收回的现金净额||2,541,289.50|2,495,928.00
处置子公司及其他营业单位收到的现金净额||0.00|0.00
收到其他与投资活动有关的现金||28,484,358.93|6,196,143.03
投资活动现金流入小计|||1,760,241,918.31  1,274,497,586.51
购建固定资产、无形资产和其他长期资产支付的现金||191,349,370.19|93,100,971.42
投资支付的现金|||2,192,369,793.08  1,115,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||4,934.33|579,921.66
投资活动现金流出小计|||2,383,724,097.60  1,208,680,893.08
投资活动产生的现金流量净额||-623,482,179.29|65,816,693.43
page|85
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||272,142,600.00|583,447,241.29
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||272,142,600.00|583,447,241.29
偿还债务支付的现金||309,783,800.00|440,076,741.29
分配股利、利润或偿付利息支付的现金||113,514,773.24|112,247,242.06
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||423,298,573.24|552,323,983.35
筹资活动产生的现金流量净额||-151,155,973.24|31,123,257.94
四、汇率变动对现金及现金等价物的影响||-4,603,511.73|-29,642,401.14
五、现金及现金等价物净增加额||-614,455,359.59|378,320,459.04
加：期初现金及现金等价物余额||896,394,201.87|518,073,742.83
六、期末现金及现金等价物余额||281,938,842.28|896,394,201.87
