page|67
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||311,095,786.23|833,587,101.18
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78（1）|143,274,519.28|209,064,094.79
经营活动现金流入小计||454,370,305.51|1,042,651,195.97
购买商品、接受劳务支付的现金||149,262,092.81|340,379,472.50
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|68
项目|附注|2020年度|2019年度
支付给职工及为职工支付的现金||101,361,320.79|132,960,995.48
支付的各项税费||491,516,416.31|170,123,679.48
支付其他与经营活动有关的现金|七、78（2）|38,313,616.12|128,038,816.58
经营活动现金流出小计||780,453,446.03|771,502,964.04
经营活动产生的现金流量净额||-326,083,140.52|271,148,231.93
二、投资活动产生的现金流量：|||
收回投资收到的现金||161,939,569.72|111,070,322.52
取得投资收益收到的现金||34,613,454.29|102,127,438.28
处置固定资产、无形资产和其他长期资产收回的现金净额|||14,546.76
处置子公司及其他营业单位收到的现金净额|||170,523,128.94
收到其他与投资活动有关的现金|七、78（3）|3,004,398.33|11,341,040.00
投资活动现金流入小计||199,557,422.34|395,076,476.50
购建固定资产、无形资产和其他长期资产支付的现金||32,358.99|11,253,641.35
投资支付的现金||113,119,979.15|248,591,323.26
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78（4）|257,060.56|14,000,000.00
投资活动现金流出小计||113,409,398.70|273,844,964.61
投资活动产生的现金流量净额||86,148,023.64|121,231,511.89
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||25,467,396.40
其中：子公司吸收少数股东投资收到的现金|||25,467,396.40
取得借款收到的现金|||
收到其他与筹资活动有关的现金|七、78（5）||9,150,000.00
筹资活动现金流入小计|||34,617,396.40
偿还债务支付的现金||109,000,000.00|410,000,000.00
分配股利、利润或偿付利息支付的现金||42,538,043.95|395,390,922.23
其中：子公司支付给少数股东的股利、利润||8,777,181.26|22,273,599.45
支付其他与筹资活动有关的现金|七、78（6）|11,860,000.00|18,131,000.00
筹资活动现金流出小计||163,398,043.95|823,521,922.23
筹资活动产生的现金流量净额||-163,398,043.95|-788,904,525.83
四、汇率变动对现金及现金等价||-3,166,152.21|-1,620,481.31
page|69
项目|附注|2020年度|2019年度
物的影响|||
五、现金及现金等价物净增加额||-406,499,313.04|-398,145,263.32
加：期初现金及现金等价物余额||577,083,526.80|975,228,790.12
六、期末现金及现金等价物余额||170,584,213.76|577,083,526.80
