page|59
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|213,376,372.70|639,483,526.80
结算备付金|||
拆出资金|||
交易性金融资产|七、2|3,427,243.87|9,878,307.86
衍生金融资产|||
应收票据|||
应收账款|七、5|109,643,988.10|76,119,476.51
应收款项融资|||
预付款项|七、7|214,869.00|126,560.00
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|63,874,049.89|141,663,176.68
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|1,613,698,517.67|1,614,462,513.65
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|15,267,233.46|6,384,250.00
流动资产合计||2,019,502,274.69|2,488,117,811.50
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七、17|62,512,107.12|63,747,740.39
其他权益工具投资|||
page|60
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
其他非流动金融资产|七、19|937,274,043.55|1,000,846,665.59
投资性房地产|七、20|209,425,844.15|209,220,726.00
固定资产|七、21|30,381,199.75|32,689,081.94
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|202,533.68|382,819.28
开发支出|||
商誉|七、28|366,827.91|366,827.91
长期待摊费用|七、29|16,382,937.98|23,654,705.66
递延所得税资产|七、30|86,511,824.71|72,667,187.76
其他非流动资产|||
非流动资产合计||1,343,057,318.85|1,403,575,754.53
资产总计||3,362,559,593.54|3,891,693,566.03
流动负债：|||
短期借款|七、32||29,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、36|30,074,176.23|78,724,923.91
预收款项|七、37|2,825,968.18|44,277,202.67
合同负债|七、38|26,708,361.82|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|13,685,646.11|18,014,209.50
应交税费|七、40|15,290,112.39|463,690,659.44
其他应付款|七、41|101,109,433.66|60,872,379.62
其中：应付利息||851,738.33|1,038,375.26
应付股利||600,000.00|750,000.00
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|390,000,000.00|170,000,000.00
其他流动负债||1,526,876.34|
流动负债合计||581,220,574.73|864,579,375.14
非流动负债：|||
保险合同准备金|||
长期借款|七、45||300,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
page|61
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
长期应付款|七、48|2,677,629.50|2,677,629.50
长期应付职工薪酬|||
预计负债|七、50|4,000,000.00|4,000,000.00
递延收益|七、51|1,671,403.77|1,671,403.77
递延所得税负债|七、43|40,924,422.57|37,517,365.47
其他非流动负债|||
非流动负债合计||49,273,455.84|345,866,398.74
负债合计||630,494,030.57|1,210,445,773.88
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|433,540,800.00|433,540,800.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|185,499,087.08|187,374,761.59
减：库存股|||
其他综合收益|七、57|20,032,400.27|42,739,230.67
专项储备|||
盈余公积|七、59|216,770,400.00|192,318,522.29
一般风险准备|||
未分配利润|七、60|1,830,121,882.41|1,767,814,333.74
归属于母公司所有者权益（或股东权益）合计||2,685,964,569.76|2,623,787,648.29
少数股东权益||46,100,993.21|57,460,143.86
所有者权益（或股东权益）合计||2,732,065,562.97|2,681,247,792.15
负债和所有者权益（或股东权益）总计||3,362,559,593.54|3,891,693,566.03
