page|73
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,984,898,706.42|4,355,793,262.81
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||34,045,313.33|82,621,974.50
经营活动现金流入小计||5,018,944,019.75|4,438,415,237.31
购买商品、接受劳务支付的现金||1,498,645,696.54|1,400,598,772.85
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,033,808,071.25|781,712,844.81
支付的各项税费||455,145,705.73|479,424,146.86
支付其他与经营活动有关的现金||65,525,012.26|84,788,611.15
经营活动现金流出小计||3,053,124,485.78|2,746,524,375.67
经营活动产生的现金流量净额||1,965,819,533.97|1,691,890,861.64
二、投资活动产生的现金流量：|||
page|74
收回投资收到的现金|||
取得投资收益收到的现金||24,606,714.62|21,530,258.23
处置固定资产、无形资产和其他长期资产收回的现金净额|||4,600.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||24,606,714.62|21,534,858.23
购建固定资产、无形资产和其他长期资产支付的现金||51,006,133.58|48,776,356.16
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||51,006,133.58|48,776,356.16
投资活动产生的现金流量净额||-26,399,418.96|-27,241,497.93
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||400,000,000.00|850,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||400,000,000.00|850,000,000.00
偿还债务支付的现金||2,116,989,000.00|1,766,800,000.00
分配股利、利润或偿付利息支付的现金||459,512,298.46|423,904,485.34
其中：子公司支付给少数股东的股利、利润||19,740,325.43|17,621,666.05
支付其他与筹资活动有关的现金||3,705.24|
筹资活动现金流出小计||2,576,505,003.70|2,190,704,485.34
筹资活动产生的现金流量净额||-2,176,505,003.70|-1,340,704,485.34
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-237,084,888.69|323,944,878.37
加：期初现金及现金等价物余额||3,251,790,455.63|2,927,845,577.26
六、期末现金及现金等价物余额||3,014,705,566.94|3,251,790,455.63
