page|74
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|568,281,846.79|509,477,835.56
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|357,328.44|3,438,697.59
收到其他与经营活动有关的现金|34,347,180.78|72,730,281.42
经营活动现金流入小计|602,986,356.01|585,646,814.57
page|75
购买商品、接受劳务支付的现金|510,400,622.64|429,735,618.72
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|69,668,117.18|73,871,514.91
支付的各项税费|7,867,897.93|4,770,878.87
支付其他与经营活动有关的现金|79,309,911.36|72,521,605.41
经营活动现金流出小计|667,246,549.11|580,899,617.91
经营活动产生的现金流量净额|-64,260,193.10|4,747,196.66
二、投资活动产生的现金流量：||
收回投资收到的现金|148,807,123.45|948,000,000.00
取得投资收益收到的现金|2,888,987.77|12,798,159.26
处置固定资产、无形资产和其他长期资产收回的现金净额|198,428.86|419,550.00
处置子公司及其他营业单位收到的现金净额|8,303,805.09|6,890,000.00
收到其他与投资活动有关的现金|1,371,875.66|
投资活动现金流入小计|161,570,220.83|968,107,709.26
购建固定资产、无形资产和其他长期资产支付的现金|639,256.13|710,738.11
投资支付的现金|109,516,000.00|746,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|110,155,256.13|746,710,738.11
投资活动产生的现金流量净额|51,414,964.70|221,396,971.15
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
page|76
取得借款收到的现金||
收到其他与筹资活动有关的现金||
筹资活动现金流入小计||
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金|5,102,082.20|4,357,162.94
其中：子公司支付给少数股东的股利、利润||1,000,000.00
支付其他与筹资活动有关的现金|1,027,681.26|
筹资活动现金流出小计|6,129,763.46|4,357,162.94
筹资活动产生的现金流量净额|-6,129,763.46|-4,357,162.94
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|-18,974,991.86|221,787,004.87
加：期初现金及现金等价物余额|275,354,307.37|53,567,302.50
六、期末现金及现金等价物余额|256,379,315.51|275,354,307.37
