page|173
项目|附注|2019 年度|2018 年度
一、营业总收入||42,912,228,077.77|33,930,505,307.26
其中：营业收入|七/43|42,912,228,077.77|33,930,505,307.26
二、营业总成本||38,094,681,010.19|29,994,496,495.76
其中：营业成本|七/43|31,400,217,677.60|25,144,563,942.32
利息支出||0.00|0.00
手续费及佣金支出||0.00|0.00
退保金||0.00|0.00
赔付支出净额||0.00|0.00
提取保险责任准备金净额||0.00|0.00
保单红利支出||0.00|0.00
分保费用||0.00|0.00
税金及附加|七/44|2,161,624,817.06|1,638,060,997.78
销售费用|七/45|1,524,357,173.44|1,207,813,471.12
管理费用|七/46|2,283,304,299.39|1,626,932,245.90
研发费用||0.00|0.00
财务费用|七/47|725,177,042.70|377,125,838.64
其中：利息费用||919,846,290.65|514,878,990.85
利息收入||-189,722,513.03|-99,570,752.25
加：其他收益|七/48|37,550,651.08|42,807,371.52
投资收益（损失以“－”号填列）|七/49|225,844,575.41|784,892,139.26
其中：对联营企业和合营企业的投资收益||72,523,452.51|71,428,119.36
以摊余成本计量的金融资产终止确认收益||0.00|0.00
汇兑收益（损失以“－”号填列）||0.00|0.00
净敞口套期收益（损失以“-”号填列）||0.00|0.00
公允价值变动收益（损失以“－”号填列）|七/50|346,936,480.83|-158,442,597.45
信用减值损失（损失以“-”号填列）|七/51|-43,382,505.10|0.00
资产减值损失（损失以“-”号填列）|七/52|-10,496,633.29|39,993,253.30
资产处置收益（损失以“－”号填列）|七/53|330,831.66|-181,932.13
三、营业利润（亏损以“－”号填列）||5,374,330,468.17|4,645,077,046.00
page|174
加：营业外收入|七/54|208,168,119.00|143,442,372.92
减：营业外支出|七/55|176,411,778.87|178,286,201.92
四、利润总额（亏损总额以“－”号填列）||5,406,086,808.30|4,610,233,217.00
减：所得税费用|七/56|1,499,936,234.48|1,175,954,184.20
五、净利润（净亏损以“－”号填列）||3,906,150,573.82|3,434,279,032.80
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||3,906,150,573.82|3,434,279,032.80
2.终止经营净利润（净亏损以“－”号填列）||0.00|0.00
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||3,208,213,531.61|3,032,726,656.03
2.少数股东损益（净亏损以“-”号填列）||697,937,042.21|401,552,376.77
六、其他综合收益的税后净额|七/40|327,354,297.70|-530,003,566.33
（一）归属母公司所有者的其他综合收益的税后净额||327,328,133.52|-557,222,631.93
1．不能重分类进损益的其他综合收益||10,659,251.66|0.00
（1）重新计量设定受益计划变动额||0.00|0.00
（2）权益法下不能转损益的其他综合收益||0.00|0.00
（3）其他权益工具投资公允价值变动||10,659,251.66|0.00
（4）企业自身信用风险公允价值变动||0.00|0.00
2．将重分类进损益的其他综合收益||316,668,881.86|-557,222,631.93
（1）权益法下可转损益的其他综合收益||30,901,037.89|-187,217,077.60
（2）其他债权投资公允价值变动||0.00|0.00
（3）可供出售金融资产公允价值变动损益||0.00|-430,597,240.26
（4）金融资产重分类计入其他综合收益的金额||0.00|0.00
（5）持有至到期投资重分类为可供出售金融资产损益||0.00|0.00
（6）其他债权投资信用减值准备||0.00|0.00
（7）现金流量套期储备（现金流量套期损益的有效部分）||0.00|0.00
（8）外币财务报表折算差||104,929,226.57|5,193,074.82
page|175
额|||
（9）其他||180,838,617.40|55,398,611.11
（二）归属于少数股东的其他综合收益的税后净额||26,164.18|27,219,065.60
七、综合收益总额||4,233,504,871.52|2,904,275,466.47
（一）归属于母公司所有者的综合收益总额||3,535,541,665.13|2,475,504,024.10
（二）归属于少数股东的综合收益总额||697,963,206.39|428,771,442.37
八、每股收益：|||
（一）基本每股收益(元/股)||0.827|0.858
（二）稀释每股收益(元/股)||0.827|0.858
