page|70
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|1,346,668,808.43|1,802,969,127.08
结算备付金|||
拆出资金|||
交易性金融资产|七、2|181,363,561.60|2,003,419.49
衍生金融资产|||
应收票据|七、4|24,776,018.94|57,749,348.79
应收账款|七、5|174,701,292.18|216,089,946.44
应收款项融资|||
预付款项|七、7|4,793,028.99|2,088,547.24
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|38,259,275.07|103,703.45
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|33,942,162.14|14,253,542.64
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|3,743,052.01|3,111,840.89
流动资产合计||1,808,247,199.36|2,098,369,476.02
非流动资产：|||
发放贷款和垫款|||
债权投资|||
page|71
其他债权投资|||
长期应收款|||
长期股权投资|七、17|67,453,312.91|47,790,119.70
其他权益工具投资|七、18|592,446,479.59|604,439,631.70
其他非流动金融资产|七、19|25,600,000.00|
投资性房地产|||
固定资产|七、21|280,927,370.83|303,795,634.36
在建工程|七、22|47,696,667.54|45,096,153.83
生产性生物资产|七、23|985,468.69|2,023,515.94
油气资产|||
使用权资产|||
无形资产|七、26|818,213,751.64|60,300,789.45
开发支出|||
商誉|七、28|98,648,461.64|
长期待摊费用|七、29|16,000.01|
递延所得税资产|七、30|7,050,578.01|8,291,714.71
其他非流动资产|七、31|38,375,746.92|3,735,764.81
非流动资产合计||1,977,413,837.78|1,075,473,324.50
资产总计||3,785,661,037.14|3,173,842,800.52
流动负债：|||
短期借款|七、32|24,467,071.90|
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、36|108,384,458.50|229,613,773.80
预收款项|七、37||4,027,602.42
合同负债|七、38|2,361,969.64|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|20,074,775.87|14,071,844.27
应交税费|七、40|24,183,682.75|30,540,713.55
其他应付款|七、41|415,245,432.85|51,842,580.58
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|七、44|307,056.06|
流动负债合计||595,024,447.57|330,096,514.62
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
page|72
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|35,732,260.04|41,682,094.56
递延所得税负债|七、30|70,968,133.34|74,066,081.01
其他非流动负债|||
非流动负债合计||106,700,393.38|115,748,175.57
负债合计||701,724,840.95|445,844,690.19
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|160,000,000.00|160,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|971,440,450.26|981,822,401.76
减：库存股|七、56||
其他综合收益|七、57|163,353,522.62|30,854,596.95
专项储备|||
盈余公积|七、59|80,000,000.00|80,000,000.00
一般风险准备|||
未分配利润|七、60|1,703,546,017.27|1,475,321,111.62
归属于母公司所有者权益（或股东权益）合计||3,078,339,990.15|2,727,998,110.33
少数股东权益||5,596,206.04|
所有者权益（或股东权益）合计||3,083,936,196.19|2,727,998,110.33
负债和所有者权益（或股东权益）总计||3,785,661,037.14|3,173,842,800.52
