page|83
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||8,202,444,913.03|7,261,719,161.45
收到的税费返还||3,473,465.28|3,660,073.82
收到其他与经营活动有关的现金||126,285,884.05|169,233,089.42
经营活动现金流入小计||8,332,204,262.36|7,434,612,324.69
购买商品、接受劳务支付的现金||7,030,800,631.32|5,865,425,690.52
支付给职工及为职工支付的现金||800,230,073.73|682,878,223.67
支付的各项税费||183,707,337.49|186,100,520.82
支付其他与经营活动有关的现金||299,401,002.64|286,093,346.16
经营活动现金流出小计||8,314,139,045.18|7,020,497,781.17
经营活动产生的现金流量净额||18,065,217.18|414,114,543.52
二、投资活动产生的现金流量：|||
收回投资收到的现金||993,000,000.00|2,000,000,000.00
取得投资收益收到的现金||663,397,665.90|408,144,641.60
处置固定资产、无形资产和其他长期资产收回的现金净额||135,839.60|67,713.91
投资活动现金流入小计||1,656,533,505.50|2,408,212,355.51
购建固定资产、无形资产和其他长期资产支付的现金||120,029,951.40|51,349,768.77
投资支付的现金||1,005,000,000.00|2,000,000,001.00
投资活动现金流出小计||1,125,029,951.40|2,051,349,769.77
投资活动产生的现金流量净额||531,503,554.10|356,862,585.74
三、筹资活动产生的现金流量：|||
取得借款收到的现金||75,959,716.81|93,217,198.28
筹资活动现金流入小计||75,959,716.81|93,217,198.28
偿还债务支付的现金||66,450,935.99|102,689,684.84
分配股利、利润或偿付利息支付的现金||354,369,100.03|132,548,562.75
其中：子公司支付给少数股东的股利、利润||7,078,469.24|587,100.00
支付其他与筹资活动有关的现金||17,325,760.77|-
筹资活动现金流出小计||438,145,796.79|235,238,247.59
筹资活动产生的现金流量净额||-362,186,079.98|-142,021,049.31
四、汇率变动对现金及现金等价物的影响||527,355.11|946,795.98
五、现金及现金等价物净增加额||187,910,046.41|629,902,875.93
加：期初现金及现金等价物余额||3,239,180,965.30|2,609,278,089.37
六、期末现金及现金等价物余额||3,427,091,011.71|3,239,180,965.30
