page|92
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||261,886,557.22|241,930,254.02
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||82,645,802.63|44,827,240.91
经营活动现金流入小计||344,532,359.85|286,757,494.93
购买商品、接受劳务支付的现金||183,678,449.86|218,635,873.52
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||64,252,963.26|47,499,586.64
支付的各项税费||12,036,714.06|20,724,187.27
支付其他与经营活动有关的现金||40,620,289.62|31,785,392.66
经营活动现金流出小计||300,588,416.80|318,645,040.09
经营活动产生的现金流量净额||43,943,943.05|-31,887,545.16
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||271,780.83
处置固定资产、无形资产和其他长|||
page|93
期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||50,000,000.00|30,000,000.00
投资活动现金流入小计||50,000,000.00|30,271,780.83
购建固定资产、无形资产和其他长期资产支付的现金||41,935,152.33|107,046,638.29
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||500,000,000.00|30,000,000.00
投资活动现金流出小计||541,935,152.33|137,046,638.29
投资活动产生的现金流量净额||-491,935,152.33|-106,774,857.46
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||609,053,773.58|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||30,000,000.00|121,500,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||639,053,773.58|121,500,000.00
偿还债务支付的现金||43,000,000.00|
分配股利、利润或偿付利息支付的现金||8,030,051.69|6,293,629.01
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||11,004,572.97|225,000.00
筹资活动现金流出小计||62,034,624.66|6,518,629.01
筹资活动产生的现金流量净额||577,019,148.92|114,981,370.99
四、汇率变动对现金及现金等价物的影响||-243,247.34|-361,198.44
五、现金及现金等价物净增加额||128,784,692.30|-24,042,230.07
加：期初现金及现金等价物余额||56,238,658.43|80,280,888.50
六、期末现金及现金等价物余额||185,023,350.73|56,238,658.43
