page|73
项目|附注|2020 年度|2019 年度
一、营业总收入||39,409,416,485.36|38,882,385,857.01
其中：营业收入||39,409,416,485.36|38,882,385,857.01
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||39,121,304,300.94|38,620,759,980.54
其中：营业成本||38,011,257,218.24|37,004,250,980.91
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
page|74
税金及附加||32,370,197.09|39,029,498.48
销售费用||777,612,900.23|1,134,446,075.34
管理费用||385,705,561.95|441,332,295.89
研发费用||3,210,993.51|4,827,383.75
财务费用||-88,852,570.08|-3,126,253.83
其中：利息费用||32,997,342.57|61,083,976.76
利息收入||43,177,451.33|73,570,278.08
加：其他收益||54,461,056.13|33,067,997.10
投资收益（损失以“－”号填列）||72,210,440.69|47,127,208.92
其中：对联营企业和合营企业的投资收益||544,056.61|1,975,059.67
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||55,359,564.29|-124,639,477.81
信用减值损失（损失以“-”号填列）||-22,438,229.26|8,565,855.78
资产减值损失（损失以“-”号填列）||-5,732,041.62|-34,736,532.07
资产处置收益（损失以“－”号填列）||1,882,482.41|143,152,783.03
三、营业利润（亏损以“－”号填列）||443,855,457.06|334,163,711.42
加：营业外收入||4,565,341.08|9,822,723.47
减：营业外支出||7,583,487.99|4,619,382.43
四、利润总额（亏损总额以“－”号填列）||440,837,310.15|339,367,052.46
减：所得税费用||106,292,631.73|77,806,953.67
五、净利润（净亏损以“－”号填列）||334,544,678.42|261,560,098.79
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||334,544,678.42|261,560,098.79
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||267,992,931.25|182,750,063.43
2.少数股东损益（净亏损以“-”号填列）||66,551,747.17|78,810,035.36
六、其他综合收益的税后净额||143,054,795.91|477,384,908.69
（一）归属母公司所有者的其他综合收益的税后净额||144,975,461.04|475,146,959.27
1．不能重分类进损益的其他综合收益||144,762,851.39|474,645,045.67
（1）重新计量设定受益计划变动|||
page|75
额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||144,762,851.39|474,645,045.67
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||212,609.65|501,913.60
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||212,609.65|501,913.60
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-1,920,665.13|2,237,949.42
七、综合收益总额||477,599,474.33|738,945,007.48
（一）归属于母公司所有者的综合收益总额||412,968,392.29|657,897,022.70
（二）归属于少数股东的综合收益总额||64,631,082.04|81,047,984.78
八、每股收益：|||
（一）基本每股收益(元/股)||0.35|0.24
（二）稀释每股收益(元/股)||0.35|0.24
