page|109
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||673,546,356.68|714,588,206.93
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||6,317,574.56|10,546,910.86
收到其他与经营活动有关的现金|五、51|84,522,578.98|104,646,707.59
经营活动现金流入小计||764,386,510.22|829,781,825.38
购买商品、接受劳务支付的现金||392,330,894.68|292,789,936.67
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||91,918,138.06|89,846,241.20
支付的各项税费||61,309,693.37|76,052,720.04
支付其他与经营活动有关的现金|五、51|100,729,460.30|134,776,888.94
经营活动现金流出小计||646,288,186.41|593,465,786.85
经营活动产生的现金流量净额||118,098,323.81|236,316,038.53
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,490,000,000.00|
取得投资收益收到的现金||28,333,889.14|
处置固定资产、无形资产和其他长期资产收回的现金净额||99,839.51|128,308,922.98
page|110
处置子公司及其他营业单位收到的现金净额|||18,555,671.91
收到其他与投资活动有关的现金|五、51|74,313.11|
投资活动现金流入小计||3,518,508,041.76|146,864,594.89
购建固定资产、无形资产和其他长期资产支付的现金||122,806,425.10|237,286,967.08
投资支付的现金||3,044,420,000.00|800,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|五、51|37,000,000.00|
投资活动现金流出小计||3,204,226,425.10|1,037,286,967.08
投资活动产生的现金流量净额||314,281,616.66|-890,422,372.19
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||7,500,000.00|1,524,162,200.00
其中：子公司吸收少数股东投资收到的现金||7,500,000.00|
取得借款收到的现金||1,576,000.00|89,134,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||9,076,000.00|1,613,296,200.00
偿还债务支付的现金||81,300,000.00|130,800,000.00
分配股利、利润或偿付利息支付的现金||86,581,905.61|5,284,191.77
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||68,249,611.38
筹资活动现金流出小计||167,881,905.61|204,333,803.15
筹资活动产生的现金流量净额||-158,805,905.61|1,408,962,396.85
四、汇率变动对现金及现金等价物的影响||-725,707.63|718,970.15
五、现金及现金等价物净增加额||272,848,327.23|755,575,033.34
加：期初现金及现金等价物余额||906,104,682.95|150,529,649.61
六、期末现金及现金等价物余额||1,178,953,010.18|906,104,682.95
