page|101
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|五、1|1,193,976,534.34|917,547,939.31
结算备付金|||
拆出资金|||
交易性金融资产|五、2|350,417,534.25|601,695,851.67
衍生金融资产|||
应收票据|五、3|22,066,412.61|
应收账款|五、4|469,200,769.75|381,428,820.13
应收款项融资|五、5|56,738,968.18|30,880,132.82
预付款项|五、6|13,409,801.55|26,703,626.85
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|五、7|49,883,444.92|10,357,337.66
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|五、8|431,955,841.14|300,888,139.44
合同资产|五、9|30,367,959.03|
持有待售资产|||
一年内到期的非流动资产|五、10|2,472,717.93|
其他流动资产|五、11|35,372,260.78|232,523,242.87
流动资产合计||2,655,862,244.48|2,502,025,090.75
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|五、12|279,735,277.28|252,677,563.21
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|五、13|45,949,052.05|45,673,970.64
在建工程|五、14|24,809,531.04|768,522.77
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|五、15|1,407,086,433.95|1,344,373,210.02
开发支出|||
商誉|||
page|102
长期待摊费用|五、16|1,987,282.74|351,834.86
递延所得税资产|五、17|38,127,684.37|32,635,193.93
其他非流动资产|五、18|79,544,972.81|51,897,280.96
非流动资产合计||1,877,240,234.24|1,728,377,576.39
资产总计||4,533,102,478.72|4,230,402,667.14
流动负债：|||
短期借款|五、19||77,401,947.07
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|五、20|323,059,157.42|233,992,254.86
预收款项|五、21||282,248,558.80
合同负债|五、22|370,518,917.98|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|五、23|23,290,605.77|20,730,316.68
应交税费|五、24|36,358,327.68|28,154,236.99
其他应付款|五、25|12,580,574.57|4,198,002.56
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|五、26|4,645,735.00|4,040,173.71
其他流动负债|五、27|30,239,017.66|3,925,305.67
流动负债合计||800,692,336.08|654,690,796.34
非流动负债：|||
保险合同准备金|||
长期借款|五、28|15,000,000.00|18,034,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|五、29|10,500,000.00|10,500,000.00
长期应付职工薪酬|||
预计负债|五、30|278,844,492.27|265,486,856.29
递延收益|五、31|88,171,948.63|89,822,437.35
递延所得税负债|五、17|62,630.14|254,377.75
其他非流动负债|||
非流动负债合计||392,579,071.04|384,097,671.39
负债合计||1,193,271,407.12|1,038,788,467.73
所有者权益（或股东权益）：|||
实收资本（或股本）|五、32|333,880,000.00|333,880,000.00
page|103
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|五、33|1,514,719,732.79|1,514,719,731.61
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|五、34|110,229,936.87|87,977,707.17
一般风险准备|||
未分配利润|五、35|1,341,375,217.62|1,225,221,937.39
归属于母公司所有者权益（或股东权益）合计||3,300,204,887.28|3,161,799,376.17
少数股东权益||39,626,184.32|29,814,823.24
所有者权益（或股东权益）合计||3,339,831,071.60|3,191,614,199.41
负债和所有者权益（或股东权益）总计||4,533,102,478.72|4,230,402,667.14
