page|118
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,177,076,941.62|1,127,729,258.81
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净|||
page|119
增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||491,378.42|
收到其他与经营活动有关的现金||69,928,485.54|59,501,310.28
经营活动现金流入小计||1,247,496,805.58|1,187,230,569.09
购买商品、接受劳务支付的现金||1,731,458,083.50|1,297,126,080.78
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||35,237,823.95|44,342,429.91
支付的各项税费||10,791,440.73|13,090,615.56
支付其他与经营活动有关的现金||138,213,141.86|48,401,404.15
经营活动现金流出小计||1,915,700,490.04|1,402,960,530.4
经 营 活动 产生 的 现金 流量净额||-668,203,684.46|-215,729,961.31
二、投资活动产生的现金流量：|||
收回投资收到的现金|||24,673,099.64
取得投资收益收到的现金||8,294,312.50|5,480,760.91
处置固定资产、无形资产和其他长期资产收回的现金净额||133,310.69|19,732,181.19
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||45,546,871.33|36,008,643.94
投资活动现金流入小计||53,974,494.52|85,894,685.68
购建固定资产、无形资产和其他长期资产支付的现金||8,817,452.01|44,133,091.88
投资支付的现金||62,200.00|15,784,663.78
质押贷款净增加额|||
取得子公司及其他营业单位|||
page|120
支付的现金净额|||
支付其他与投资活动有关的现金||35,828,464.91|33,228,658.55
投资活动现金流出小计||44,708,116.92|93,146,414.21
投 资 活动 产生 的 现金 流量净额||9,266,377.60|-7,251,728.53
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||122,200.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,863,200,000.00|1,313,900,000.00
收到其他与筹资活动有关的现金||87,138,597.80|28,850,000.00
筹资活动现金流入小计||1,950,460,797.80|1,342,750,000.00
偿还债务支付的现金||1,030,948,850.50|1,220,791,149.50
分配股利、利润或偿付利息支付的现金||38,273,944.45|23,698,976.85
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||92,188,392.34|34,210,709.25
筹资活动现金流出小计||1,161,411,187.29|1,278,700,835.60
筹 资 活动 产生 的 现金 流量净额||789,049,610.51|64,049,164.40
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||130,112,303.65|-158,932,525.44
加：期初现金及现金等价物余额||85,915,885.77|244,848,411.21
六、期末现金及现金等价物余额||216,028,189.42|85,915,885.77
