page|126
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|5,750,329,074.69|2,354,256,829.93
其中：营业收入|七、61|5,750,329,074.69|2,354,256,829.93
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|3,404,115,460.81|1,587,661,119.29
其中：营业成本|七、61|817,710,610.15|442,141,668.50
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|26,712,895.17|12,507,813.49
销售费用|七、63|1,690,472,536.76|690,944,300.43
管理费用|七、64|182,201,196.59|116,368,575.54
研发费用|七、65|681,822,864.24|314,332,163.67
财务费用|七、66|5,195,357.90|11,366,597.66
其中：利息费用||5,691,148.31|1,685,830.65
利息收入||9,771,599.64|4,976,014.95
加：其他收益|七、67|84,969,484.84|47,774,327.84
投资收益（损失以“－”号填列）|七、68|11,224,950.96|13,605,986.89
其中：对联营企业和合营企业的投资收益|||2,247,208.94
以摊余成本计量的金融资产终止确认收益||1,355,145.56|1,880,506.86
汇兑收益（损失以“－”号填列）|||
page|127
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|27,974.66|348,596.13
信用减值损失（损失以“-”号填列）|七、71|-83,417,592.74|-24,492,288.28
资产减值损失（损失以“-”号填列）|七、72|-29,841,036.80|-29,154,719.87
资产处置收益（损失以“－”号填列）|七、73|-721,594.17|525,240.84
三、营业利润（亏损以“－”号填列）||2,328,455,800.63|775,202,854.19
加：营业外收入|七、74|658,564.50|312,084.08
减：营业外支出|七、75|4,969,016.18|11,063,344.52
四、利润总额（亏损总额以“－”号填列）||2,324,145,348.95|764,451,593.75
减：所得税费用|七、76|244,931,142.13|82,636,413.44
五、净利润（净亏损以“－”号填列）||2,079,214,206.82|681,815,180.31
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||2,079,214,206.82|681,815,180.31
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||2,021,467,667.66|676,997,342.76
2.少数股东损益（净亏损以“-”号填列）||57,746,539.16|4,817,837.55
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
page|128
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||2,079,214,206.82|681,815,180.31
（一）归属于母公司所有者的综合收益总额||2,021,467,667.66|676,997,342.76
（二）归属于少数股东的综合收益总额||57,746,539.16|4,817,837.55
八、每股收益：|||
（一）基本每股收益(元/股)||3.33|1.15
（二）稀释每股收益(元/股)||3.33|1.15
